id	x	y	tag
42100970	166	163	0
42100971	167	144	0
42100972	182	143	0
42100973	184	160	0
42100974	199	146	0
42100975	194	119	0
42100976	211	127	0
42100977	223	111	0
42100978	202	96	0
42100979	224	89	0
42100980	216	72	0
42100981	184	64	0
42100982	198	74	0
42100983	182	86	0
42100984	165	94	0
42100985	150	94	0
42100986	138	82	0
42100987	145	65	0
42100988	166	76	0
42100989	154	107	0
42100990	171	120	0
42100991	151	131	0
42100992	134	118	0
42100993	136	156	0
42100994	112	165	0
42100995	112	146	0
42100996	92	160	0
42100997	99	183	0
42100998	124	188	0
42100999	120	207	0
42101000	143	188	0
42101001	148	169	0
42101002	156	184	0
42101003	149	209	0
42101004	166	198	0
42101005	182	180	0
42101006	201	167	0
42101007	196	187	0
42101008	213	178	0
42101009	226	197	0
42101010	201	204	0
42101011	186	201	0
42101012	167	220	0
42101013	189	229	0
42101014	239	213	0
42101015	249	186	0
42101016	230	173	0
42101017	230	159	0
42101018	216	165	0
42101019	214	150	0
42101020	226	138	0
42101021	245	141	0
42101022	246	103	0
42101023	136	44	0
42101024	161	47	0
42101025	155	31	0
42101026	190	42	0
42101027	181	30	0
42101028	193	16	0
42101029	215	35	0
42101030	233	52	0
42101031	121	17	0
42101032	97	23	0
42101033	115	105	0
42101034	106	123	0
42101035	68	132	0
42101036	76	154	0
42101037	74	186	0
42101038	51	113	0
42101039	130	223	0
42101040	110	224	0
42101041	148	229	0
42101042	139	245	0
42101043	154	255	0
42101044	176	266	0
42101045	137	262	0
42101046	155	278	0
42101047	171	290	0
42101048	156	303	0
42101049	137	290	0
42101050	109	280	0
42101051	121	302	0
42101052	115	317	0
42101053	141	316	0
42101054	128	336	0
42101055	103	339	0
42101056	115	349	0
42101057	128	353	0
42101058	142	359	0
42101059	128	369	0
42101060	109	363	0
42101061	140	374	0
42101062	153	368	0
42101063	162	375	0
42101064	151	387	0
42101065	137	391	0
42101066	114	385	0
42101067	145	407	0
42101068	171	393	0
42101069	179	412	0
42101070	194	397	0
42101071	243	321	0
42101072	238	295	0
42101073	229	283	0
42101074	218	263	0
42101075	245	259	0
42101076	246	282	0
42101077	217	220	0
42101078	243	235	0
42101079	195	275	0
42101080	209	279	0
42101081	228	410	0
42101082	212	423	0
42101083	242	427	0
42101084	224	449	0
42101085	215	468	0
42101086	206	447	0
42101087	196	466	0
42101088	187	455	0
42101089	170	441	0
42101090	191	429	0
42101091	163	420	0
42101092	154	445	0
42101093	144	433	0
42101094	125	428	0
42101095	111	415	0
42101096	123	404	0
42101097	134	449	0
42101098	115	452	0
42101099	125	471	0
42101100	141	463	0
42101101	168	469	0
42101102	76	365	0
42101103	91	364	0
42101104	101	297	0
42101105	88	280	0
42101106	114	267	0
42101107	95	266	0
42101108	125	239	0
42101109	57	424	0
42101110	44	406	0
42101111	76	412	0
42101112	60	382	0
42101113	76	392	0
42101114	104	435	0
42101115	77	344	0
42101116	91	421	0
42101117	151	341	0
42101118	80	297	0
42101119	64	286	0
42101120	57	306	0
42101121	164	239	0
42101122	100	199	0
42101123	87	207	0
42101124	167	17	0
42101125	147	19	0
42101126	210	55	0
42105954	215	365	1
42105955	200	316	1
42105956	173	339	1
42105957	79	246	1
42105958	42	331	1
42105959	213	404	0
42105960	213	392	0
42105961	227	393	0
42105962	245	399	0
42105963	239	382	0
42105964	250	380	0
42105965	240	367	0
42105966	249	360	0
42105967	241	348	0
42105968	249	341	0
42105969	230	335	0
42105970	222	319	0
42105971	231	308	0
42105972	224	300	0
42105973	211	304	0
42105974	213	292	0
42105975	190	289	0
42105976	196	247	0
42105977	206	231	0
42105978	224	245	0
42105979	219	230	0
42105980	90	227	0
42105981	74	211	0
42105982	53	177	0
42105983	75	320	0
42105984	63	338	0
42105985	54	359	0
42105986	24	354	0
42105987	37	371	0
42105988	31	385	0
42105989	56	447	0
42105990	76	428	0
42105991	89	445	0
42105992	100	460	0
42105993	108	473	0
42105994	79	467	0
42105995	57	462	0
42105996	31	467	0
42105997	203	258	0
42105998	242	121	0
42105999	178	103	0
42106000	117	85	0
42106001	172	42	0
42106002	221	19	0
42106003	240	28	0
42106004	246	46	0
42106005	246	61	0
42106006	233	71	0
42106007	243	85	0
42106008	250	73	0
42106009	153	147	0
42106010	126	135	0
42106011	118	126	0
42106012	133	173	0
42106013	110	189	0
42106014	116	253	0
42106015	106	248	0
42106016	88	246	0
42106017	60	263	0
42106018	81	279	0
42106019	95	315	0
42106020	163	322	0
42106021	174	323	0
42106022	202	338	0
42106023	186	350	0
42106024	163	358	0
42106025	173	371	0
42106026	87	405	0
42106027	104	404	0
42106028	93	391	0
42106029	78	382	0
42106030	101	377	0
42106031	70	444	0
42106032	37	438	0
42106033	178	245	0
42106034	131	100	0
42106035	154	82	0
42106036	130	62	0
42106037	229	426	0
42106038	244	452	0
42106039	195	379	0
42106040	183	363	0
42106041	127	276	0
42106042	49	286	0
42106043	62	233	0
42106044	71	169	0
42106045	90	138	0
42106046	87	119	0
42106047	100	109	0
42106048	103	94	0
42106049	85	92	0
42106050	100	78	0
42106051	239	468	0
