id	x	y	tag
42091403	110	260	0
42091404	111	289	0
42091405	139	273	0
42091406	140	248	0
42091407	104	229	0
42091408	86	244	0
42091409	78	270	0
42091410	76	297	0
42091411	83	329	0
42091412	110	318	0
42091413	112	346	0
42091414	139	337	0
42091415	159	328	0
42091416	140	308	0
42091417	163	291	0
42091418	173	258	0
42091419	166	234	0
42091420	142	220	0
42091421	108	207	0
42091422	88	201	0
42091423	81	222	0
42091424	58	227	0
42091425	52	248	0
42091426	47	272	0
42091427	35	297	0
42091428	52	316	0
42091429	68	351	0
42091430	86	356	0
42091431	80	376	0
42091432	114	389	0
42091433	115	373	0
42091434	138	358	0
42091435	158	353	0
42091436	144	376	0
42091437	178	365	0
42091438	188	341	0
42091439	180	314	0
42091440	188	288	0
42091441	209	253	0
42091442	192	235	0
42091443	174	210	0
42091444	147	192	0
42091445	114	182	0
42091446	73	179	0
42091447	62	200	0
42091448	46	210	0
42091449	32	225	0
42091450	48	336	0
42091451	46	355	0
42091452	53	374	0
42091453	67	389	0
42091454	56	398	0
42091455	72	423	0
42091456	87	403	0
42091457	120	418	0
42091458	138	402	0
42091459	167	397	0
42091460	201	384	0
42091461	197	407	0
42091462	212	355	0
42091463	229	396	0
42091464	239	369	0
42091465	220	327	0
42091466	208	305	0
42091467	214	285	0
42091468	216	424	0
42091469	188	432	0
42091470	156	424	0
42091471	170	186	0
42091472	96	161	0
42091473	115	156	0
42091474	213	223	0
42091475	98	437	0
42096542	72	450	0
42096543	128	449	0
42096544	246	340	0
