id	x	y	tag
42121676	167	266	0
42121677	186	253	0
42121678	208	245	0
42121679	210	263	0
42121680	222	258	0
42121681	234	249	0
42121682	242	231	0
42121683	225	237	0
42121684	227	224	0
42121685	213	228	0
42121686	222	208	0
42121687	214	199	0
42121688	208	208	0
42121689	193	217	0
42121690	192	231	0
42121691	172	238	0
42121692	163	246	0
42121693	154	258	0
42121694	142	243	0
42121695	157	234	0
42121696	161	218	0
42121697	146	220	0
42121698	156	199	0
42121699	172	204	0
42121700	174	192	0
42121701	189	185	0
42121702	188	202	0
42121703	205	184	0
42121704	231	191	0
42121705	242	164	0
42121706	220	168	0
42121707	227	153	0
42121708	210	157	0
42121709	208	144	0
42121710	194	146	0
42121711	197	168	0
42121712	176	155	0
42121713	178	169	0
42121714	164	167	0
42121715	163	179	0
42121716	145	173	0
42121717	136	186	0
42121718	126	175	0
42121719	146	153	0
42121720	153	136	0
42121721	171	131	0
42121722	187	133	0
42121723	211	125	0
42121724	221	134	0
42121725	235	133	0
42121726	248	127	0
42121727	245	110	0
42121728	229	116	0
42121729	222	105	0
42121730	210	115	0
42121731	191	108	0
42121732	179	120	0
42121733	175	101	0
42121734	166	114	0
42121735	158	100	0
42121736	146	118	0
42121737	140	104	0
42121738	133	121	0
42121739	132	136	0
42121740	123	162	0
42121741	131	207	0
42121742	119	190	0
42121743	108	178	0
42121744	103	192	0
42121745	117	209	0
42121746	102	206	0
42121747	100	221	0
42121748	114	229	0
42121749	120	239	0
42121750	114	254	0
42121751	132	222	0
42121752	179	220	0
42121753	165	147	0
42121754	105	142	0
42121755	195	273	0
42121756	182	277	0
42121757	193	290	0
42121758	210	280	0
42121759	223	274	0
42121760	240	263	0
42121761	237	284	0
42121762	227	298	0
42121763	218	310	0
42121764	195	314	0
42121765	178	296	0
42121766	170	309	0
42121767	154	300	0
42121768	157	285	0
42121769	152	273	0
42121770	142	276	0
42121771	140	260	0
42121772	130	252	0
42121773	126	268	0
42121774	124	283	0
42121775	110	272	0
42121776	108	288	0
42121777	101	307	0
42121778	119	297	0
42121779	118	313	0
42121780	130	308	0
42121781	140	295	0
42121782	143	313	0
42121783	128	327	0
42121784	148	331	0
42121785	158	320	0
42121786	176	324	0
42121787	167	338	0
42121788	200	338	0
42121789	185	339	0
42121790	190	352	0
42121791	171	353	0
42121792	147	360	0
42121793	152	346	0
42121794	136	344	0
42121795	128	359	0
42121796	118	343	0
42121797	107	358	0
42121798	97	342	0
42121799	105	327	0
42121800	90	323	0
42121801	79	337	0
42121802	71	320	0
42121803	81	305	0
42121804	90	293	0
42121805	90	280	0
42121806	98	256	0
42121807	101	246	0
42121808	79	210	0
42121809	78	234	0
42121810	74	250	0
42121811	76	274	0
42121812	75	289	0
42121813	57	297	0
42121814	58	280	0
42121815	53	260	0
42121816	52	246	0
42121817	84	190	0
42121818	87	175	0
42121819	89	155	0
42121820	96	122	0
42121821	113	114	0
42121822	115	96	0
42121823	126	97	0
42121824	124	80	0
42121825	135	83	0
42121826	170	87	0
42121827	178	78	0
42121828	189	94	0
42121829	207	96	0
42121830	193	83	0
42121831	214	87	0
42121832	211	70	0
42121833	213	328	0
42121834	225	339	0
42121835	211	347	0
42121836	215	361	0
42121837	201	374	0
42121838	186	377	0
42121839	176	367	0
42121840	175	383	0
42121841	176	399	0
42121842	181	416	0
42121843	163	414	0
42121844	167	429	0
42121845	178	445	0
42121846	195	452	0
42121847	197	436	0
42121848	199	417	0
42121849	194	396	0
42121850	215	384	0
42121851	214	412	0
42121852	215	426	0
42121853	217	445	0
42121854	234	433	0
42121855	230	417	0
42121856	230	398	0
42121857	232	378	0
42121858	240	359	0
42121859	242	343	0
42121860	239	330	0
42121861	236	312	0
42121862	226	324	0
42121863	151	408	0
42121864	164	392	0
42121865	147	391	0
42121866	161	378	0
42121867	145	378	0
42121868	127	380	0
42121869	129	405	0
42121870	147	426	0
42121871	158	441	0
42121872	160	460	0
42121873	145	448	0
42121874	139	468	0
42121875	131	452	0
42121876	127	439	0
42121877	125	425	0
42121878	112	447	0
42121879	117	457	0
42121880	115	472	0
42121881	111	432	0
42121882	110	416	0
42121883	110	394	0
42121884	95	397	0
42121885	91	374	0
42121886	83	357	0
42121887	62	353	0
42121888	68	374	0
42121889	76	392	0
42121890	82	420	0
42121891	91	411	0
42121892	95	428	0
42121893	97	443	0
42121894	99	463	0
42121895	82	436	0
42121896	70	424	0
42121897	81	454	0
42121898	80	470	0
42121899	60	390	0
42121900	65	408	0
42121901	48	404	0
42121902	47	386	0
42121903	52	372	0
42121904	44	353	0
42121905	48	339	0
42121906	56	324	0
42121907	49	307	0
42121908	37	327	0
42121909	41	293	0
42121910	61	200	0
42121911	158	82	0
42121912	151	73	0
42121913	164	65	0
42121914	238	208	0
42121915	249	247	0
42121916	249	296	0
42121917	221	464	0
42121918	208	466	0
42121919	195	472	0
42121920	183	462	0
42121921	178	474	0
42121922	73	187	0
42121923	61	176	0
42121924	72	157	0
42121925	88	142	0
42121926	82	108	0
42121927	97	105	0
42121928	93	90	0
42121929	104	73	0
42121930	114	58	0
42121931	113	372	0
42121932	67	445	0
42121933	65	463	0
42121934	52	416	0
42121935	51	431	0
42121936	40	420	0
42121937	38	437	0
42121938	232	83	0
42121939	232	68	0
42121940	224	54	0
