id	x	y	tag
42116956	138	42	0
42116957	149	29	0
42116958	127	30	0
42116959	119	48	0
42116960	105	62	0
42116961	127	66	0
42116962	124	84	0
42116963	102	78	0
42116964	155	76	0
42116965	148	62	0
42116966	165	47	0
42116967	168	25	0
42116968	198	26	0
42116969	190	76	0
42116970	181	53	0
42116971	205	55	0
42116972	212	38	0
42116973	217	79	0
42116974	211	96	0
42116975	179	98	0
42116976	148	97	0
42116977	142	119	0
42116978	108	139	0
42116979	81	143	0
42116980	117	118	0
42116981	98	103	0
42116982	131	147	0
42116983	160	144	0
42116984	164	122	0
42116985	192	118	0
42116986	186	136	0
42116987	210	130	0
42116988	232	109	0
42116989	236	85	0
42116990	248	128	0
42116991	236	149	0
42116992	219	155	0
42116993	198	149	0
42116994	198	162	0
42116995	201	178	0
42116996	177	164	0
42116997	146	164	0
42116998	156	178	0
42116999	179	192	0
42117000	160	199	0
42117001	137	196	0
42117002	127	173	0
42117003	128	220	0
42117004	120	243	0
42117005	97	230	0
42117006	74	242	0
42117007	69	264	0
42117008	94	262	0
42117009	129	262	0
42117010	107	283	0
42117011	138	282	0
42117012	157	270	0
42117013	148	244	0
42117014	169	225	0
42117015	194	211	0
42117016	226	198	0
42117017	235	170	0
42117018	246	210	0
42117019	251	192	0
42117020	219	223	0
42117021	201	236	0
42117022	178	253	0
42117023	179	276	0
42117024	201	263	0
42117025	219	251	0
42117026	235	235	0
42117027	246	251	0
42117028	232	273	0
42117029	210	288	0
42117030	183	300	0
42117031	160	300	0
42117032	230	297	0
42117033	208	307	0
42117034	237	318	0
42117035	223	336	0
42117036	190	328	0
42117037	166	341	0
42117038	158	319	0
42117039	132	340	0
42117040	131	305	0
42117041	113	325	0
42117042	194	354	0
42117043	177	368	0
42117044	162	386	0
42117045	133	386	0
42117046	144	363	0
42117047	202	373	0
42117048	179	391	0
42117049	179	409	0
42117050	156	405	0
42117051	208	400	0
42117052	213	381	0
42117053	228	393	0
42117054	231	369	0
42117055	241	354	0
42117056	248	336	0
42117057	252	378	0
42117058	169	428	0
42117059	162	449	0
42117060	186	444	0
42117061	198	427	0
42117062	211	445	0
42117063	232	444	0
42117064	238	428	0
42117065	223	414	0
42117066	250	413	0
42117067	251	440	0
42117068	248	461	0
42117069	219	461	0
42117070	194	461	0
42117071	130	459	0
42117072	110	443	0
42117073	135	438	0
42117074	130	415	0
42117075	89	432	0
42117076	73	408	0
42117077	115	205	0
42117078	252	294	0
42117079	104	410	0
42117080	117	363	0
42117081	109	344	0
42117082	86	458	0
42117083	62	437	0
