id	x	y	tag
42109652	117	85	0
42109653	146	56	0
42109654	174	46	0
42109655	205	48	0
42109656	181	88	0
42109657	217	88	0
42109658	166	148	0
42109659	166	114	0
42109661	130	169	0
42109662	107	154	0
42109663	89	80	0
42109664	156	13	0
42109665	195	13	0
42109666	232	15	0
42109667	242	110	0
42109668	242	182	0
42109669	225	202	0
42109670	216	171	0
42109671	192	164	0
42109672	162	179	0
42109673	144	208	0
42109674	188	201	0
42109675	200	238	0
42109676	238	235	0
42109677	225	273	0
42109678	186	277	0
42109679	164	243	0
42109680	129	246	0
42109681	107	213	0
42109682	94	244	0
42109683	106	277	0
42109684	148	280	0
42109685	128	311	0
42109686	173	311	0
42109687	213	311	0
42109688	248	309	0
42109689	240	347	0
42109690	197	343	0
42109691	182	367	0
42109692	224	375	0
42109693	229	415	0
42109694	184	401	0
42109695	146	381	0
42109696	159	343	0
42109697	116	346	0
42109698	107	381	0
42109699	100	409	0
42109700	139	415	0
42109701	243	53	0
42109702	117	19	0
42109703	147	88	0
42109704	135	136	0
42109705	140	113	0
