id	x	y	tag
42136238	137	291	0
42136239	128	275	0
42136240	124	304	0
42136241	140	308	0
42136242	157	293	0
42136243	170	254	0
42136244	179	236	0
42136245	167	369	0
42136246	143	360	0
42136247	131	377	0
42136248	153	197	0
42136249	138	207	0
42136250	171	192	0
42136251	167	176	0
42136252	161	159	0
42136253	153	147	0
42136254	174	292	0
42136255	194	359	0
42136256	211	355	0
42136257	203	369	0
42136258	204	389	0
42136259	214	403	0
42136260	226	386	0
42136261	235	399	0
42136262	221	46	0
42136263	234	36	0
42136264	217	23	0
42136265	211	10	0
42136266	202	20	0
42136267	206	55	0
42136268	197	73	0
42136269	202	91	0
42136270	218	80	0
42136271	230	120	0
42136272	219	113	0
42136273	217	139	0
42141560	174	325	1
42141561	231	305	1
42141562	208	275	1
42141563	170	217	1
42141564	116	167	1
42141565	85	200	1
42141566	112	236	1
42141567	146	253	1
42141568	186	131	1
42141569	115	74	1
42141570	176	38	1
42141571	242	455	1
42141572	136	441	1
42141573	223	206	1
42141574	156	417	0
42141575	139	405	0
42141576	135	391	0
42141577	150	395	0
42141578	172	400	0
42141579	158	383	0
42141580	185	379	0
42141581	227	340	0
42141582	212	323	0
42141583	204	305	0
42141584	244	324	0
42141585	251	288	0
42141586	245	273	0
42141587	231	180	0
42141588	244	167	0
42141589	238	133	0
42141590	177	77	0
42141591	236	64	0
42141592	239	52	0
42141593	203	38	0
42141594	147	131	0
42141595	150	110	0
42141596	131	112	0
42141597	110	114	0
42141598	122	129	0
42141599	110	190	0
42141600	121	180	0
42141601	131	190	0
42141602	152	228	0
42141603	134	227	0
42141604	135	243	0
42141605	120	258	0
42141606	137	264	0
42141607	159	278	0
42141608	141	276	0
42141609	171	270	0
42141610	181	277	0
42141611	137	328	0
42141612	123	323	0
42141613	108	313	0
42141614	113	289	0
42141615	109	269	0
42141616	107	337	0
42141617	168	435	0
42141618	170	418	0
42141619	193	443	0
42141620	211	453	0
42141621	209	434	0
42141622	197	410	0
42141623	237	433	0
42141624	234	428	0
42141625	246	383	0
42141626	232	361	0
42141627	238	261	0
42141628	248	245	0
42141629	252	225	0
42141630	253	180	0
42141631	250	150	0
42141632	249	108	0
42141633	253	90	0
42141634	232	99	0
42141635	239	80	0
