id	x	y	tag
42119613	135	103	0
42119614	93	159	0
42119615	153	192	0
42119616	129	247	0
42119617	96	221	0
42119618	80	267	0
42119619	40	237	0
42119620	46	185	0
42119621	44	144	0
42119622	51	97	0
42119623	81	69	0
42119624	131	44	0
42119625	190	52	0
42119626	222	98	0
42119627	182	142	0
42119628	201	184	0
42119629	234	140	0
42119630	163	287	0
42119631	185	251	0
42119632	205	216	0
42119633	230	239	0
42119634	215	293	0
42119635	194	328	0
42119636	168	357	0
42119637	142	332	0
42119638	108	299	0
42119639	74	327	0
42119640	106	352	0
42119641	44	289	0
42119642	247	323	0
42119643	250	270	0
42119644	245	184	0
42119645	236	56	0
42119646	79	13	0
42119647	178	7	0
42120085	212	389	0
42120086	236	433	0
42120087	175	432	0
42120088	149	385	0
42120089	109	413	0
42120090	119	453	0
42120091	60	377	0
42120092	36	407	0
