id	x	y	tag
42092873	155	135	0
42092874	158	100	0
42092875	183	128	0
42092876	228	138	0
42092877	194	97	0
42092878	202	160	0
42092879	186	182	0
42092880	165	163	0
42092881	158	193	0
42092882	141	220	0
42092883	177	227	0
42092884	205	211	0
42092885	231	194	0
42092886	235	226	0
42092887	208	239	0
42092888	253	210	0
42092889	251	241	0
42092890	242	255	0
42092891	246	275	0
42092892	237	295	0
42092893	210	265	0
42092894	196	296	0
42092895	183	261	0
42092896	161	277	0
42092897	151	248	0
42092898	171	312	0
42092899	199	344	0
42092900	220	320	0
42092901	226	370	0
42092902	256	319	0
42092903	252	354	0
42092904	251	389	0
42092905	243	419	0
42092906	211	393	0
42092907	189	368	0
42092908	152	339	0
42092909	182	389	0
42092910	116	262	0
42092911	132	289	0
42092912	113	232	0
42092913	77	202	0
42092914	62	220	0
42092915	119	197	0
42092916	125	173	0
42092917	89	175	0
42092918	79	148	0
42092919	125	142	0
42092920	127	112	0
42092921	100	117	0
42092922	61	117	0
42092923	82	88	0
42092924	117	91	0
42092925	142	72	0
42092926	104	61	0
42092927	64	55	0
42092928	171	83	0
42092929	188	64	0
42092930	208	47	0
42092931	234	37	0
42092932	220	81	0
42092933	246	65	0
42092934	252	98	0
42092935	231	109	0
42092936	255	130	0
42092937	243	12	0
42092938	177	26	0
42092939	156	47	0
42092940	122	37	0
42092941	141	9	0
42092942	85	27	0
42092943	105	7	0
42092944	245	163	0
42092945	201	12	0
42105133	107	361	0
42105134	153	378	0
42105135	101	286	0
42105136	87	252	0
42105137	58	169	0
