id	x	y	tag
42101798	114	148	0
42101799	117	184	0
42101800	171	154	0
42101801	169	201	0
42101802	114	223	0
42101803	155	251	0
42101804	223	243	0
42101805	234	182	0
42101806	244	134	0
42101807	188	107	0
42101809	135	102	0
42101810	183	72	0
42101811	187	50	0
42101812	86	70	0
42101813	63	269	0
42101814	70	214	0
42101815	69	167	0
42101816	73	319	0
42101817	53	364	0
42101818	98	361	0
42101819	145	436	0
42101820	183	419	0
42101821	216	393	0
42101822	232	443	0
42101823	99	443	0
42101824	188	282	0
42101825	68	123	0
42101826	232	104	0
42101827	247	218	0
42106140	141	66	1
42106141	71	397	1
42106142	218	362	0
42106143	235	324	0
42106144	157	385	0
42106145	148	305	0
42106146	226	81	0
