id	x	y	tag
42122963	195	333	0
42122964	213	340	0
42122965	214	319	0
42122966	231	338	0
42122967	237	322	0
42122968	225	303	0
42122969	244	296	0
42122970	227	282	0
42122971	209	298	0
42122972	202	281	0
42122973	220	261	0
42122974	238	251	0
42122975	242	268	0
42122976	254	257	0
42122977	254	240	0
42122978	239	230	0
42122979	213	241	0
42122980	203	222	0
42122981	222	222	0
42122982	224	199	0
42122983	200	198	0
42122984	189	204	0
42122985	167	198	0
42122986	164	213	0
42122987	151	201	0
42122988	178	249	0
42122989	179	227	0
42122990	197	241	0
42122991	179	271	0
42122992	187	287	0
42122993	193	306	0
42122994	172	303	0
42122995	179	329	0
42122996	214	379	0
42122997	236	372	0
42122998	246	356	0
42122999	222	356	0
42123000	203	352	0
42123001	201	371	0
42123002	203	394	0
42123003	227	394	0
42123004	238	395	0
42123005	252	399	0
42123006	238	416	0
42123007	219	408	0
42123008	217	425	0
42123009	200	433	0
42123010	201	413	0
42123011	200	258	0
42123012	191	184	0
42123013	212	183	0
42123014	237	182	0
42123015	250	199	0
42123016	252	166	0
42123017	226	164	0
42123018	202	163	0
42123019	215	151	0
42123020	193	141	0
42123021	176	163	0
42123022	170	143	0
42123023	206	127	0
42123024	224	133	0
42123025	241	128	0
42123026	244	148	0
42123027	246	112	0
42123028	220	112	0
42123029	182	114	0
42123030	244	214	0
42123031	255	372	0
42123032	253	333	0
42123033	251	427	0
42123034	245	446	0
42123035	228	434	0
42123036	224	454	0
42123037	184	365	0
42123038	184	391	0
42123039	184	411	0
42123040	227	98	0
42123041	214	88	0
42123042	230	79	0
42123043	248	69	0
42123044	249	92	0
42123045	251	281	0
