id	x	y	tag
42116433	83	50	0
42116434	68	43	0
42116435	83	31	0
42116436	101	19	0
42116437	60	22	0
42116438	44	21	0
42116439	40	40	0
42116440	75	14	0
42116441	118	13	0
42116442	117	28	0
42116443	98	45	0
42116444	46	50	0
42116445	67	62	0
42116446	46	68	0
42116447	25	75	0
42116448	132	16	0
42116449	147	29	0
42116450	162	27	0
42116451	186	33	0
42116452	175	43	0
42116453	183	16	0
42116454	201	16	0
42116455	151	12	0
42116456	121	44	0
42116457	141	43	0
42116458	130	31	0
42116459	158	46	0
42116460	150	61	0
42116461	132	56	0
42116462	114	57	0
42116463	98	62	0
42116464	81	71	0
42116465	61	79	0
42116466	47	89	0
42116467	27	94	0
42116468	46	106	0
42116469	65	101	0
42116470	78	87	0
42116471	94	81	0
42116472	111	75	0
42116473	132	72	0
42116474	147	77	0
42116475	167	78	0
42116476	169	58	0
42116477	187	50	0
42116478	188	68	0
42116479	205	60	0
42116480	206	43	0
42116481	216	27	0
42116482	221	13	0
42116483	243	33	0
42116484	227	42	0
42116485	224	55	0
42116486	223	67	0
42116487	203	77	0
42116488	225	88	0
42116489	239	98	0
42116490	217	107	0
42116491	190	87	0
42116492	204	94	0
42116493	194	108	0
42116494	161	98	0
42116495	177	116	0
42116496	155	121	0
42116497	147	104	0
42116498	143	90	0
42116499	132	106	0
42116500	121	90	0
42116501	114	104	0
42116502	104	97	0
42116503	88	98	0
42116504	99	115	0
42116505	83	116	0
42116506	67	125	0
42116507	60	140	0
42116508	37	134	0
42116509	78	142	0
42116510	88	130	0
42116511	96	143	0
42116512	108	134	0
42116513	126	134	0
42116514	138	125	0
42116515	117	123	0
42116516	143	138	0
42116517	166	138	0
42116518	186	138	0
42116519	194	124	0
42116520	202	134	0
42116521	209	121	0
42116522	227	132	0
42116523	233	115	0
42116524	200	151	0
42116525	213	149	0
42116526	233	155	0
42116527	187	158	0
42116528	170	155	0
42116529	148	154	0
42116530	130	152	0
42116531	115	148	0
42116532	105	157	0
42116533	84	160	0
42116534	64	155	0
42116535	47	154	0
42116536	52	164	0
42116537	32	163	0
42116538	69	174	0
42116539	50	183	0
42116540	35	180	0
42116541	90	178	0
42116542	103	173	0
42116543	123	167	0
42116544	141	169	0
42116545	159	173	0
42116546	177	175	0
42116547	198	170	0
42116548	214	166	0
42116549	230	176	0
42116550	211	183	0
42116551	190	184	0
42116552	163	191	0
42116553	149	184	0
42116554	144	198	0
42116555	131	185	0
42116556	129	199	0
42116557	117	186	0
42116558	111	203	0
42116559	99	191	0
42116560	93	210	0
42116561	82	195	0
42116562	76	212	0
42116563	65	199	0
42116564	58	220	0
42116565	50	207	0
42116566	33	198	0
42116567	41	224	0
42116568	56	240	0
42116569	70	226	0
42116570	87	224	0
42116571	106	220	0
42116572	120	216	0
42116573	134	216	0
42116574	126	228	0
42116575	141	228	0
42116576	149	214	0
42116577	165	210	0
42116578	184	203	0
42116579	208	201	0
42116580	228	198	0
42116581	221	213	0
42116582	235	209	0
42116583	177	225	0
42116584	161	230	0
42116585	197	220	0
42116586	209	232	0
42116587	230	230	0
42116588	191	239	0
42116589	185	253	0
42116590	173	243	0
42116591	166	259	0
42116592	152	249	0
42116593	150	264	0
42116594	136	261	0
42116595	132	242	0
42116596	119	249	0
42116597	104	235	0
42116598	98	254	0
42116599	88	244	0
42116600	82	260	0
42116601	69	246	0
42116602	64	258	0
42116603	45	258	0
42116604	65	279	0
42116605	78	283	0
42116606	93	275	0
42116607	114	270	0
42116608	128	277	0
42116609	109	288	0
42116610	94	292	0
42116611	79	301	0
42116612	62	292	0
42116613	125	292	0
42116614	144	278	0
42116615	160	279	0
42116616	151	294	0
42116617	169	293	0
42116618	182	278	0
42116619	202	268	0
42116620	206	252	0
42116621	227	252	0
42116622	218	268	0
42116623	235	271	0
42116624	217	280	0
42116625	199	281	0
42116626	241	242	0
42116627	244	258	0
42116628	227	295	0
42116629	217	312	0
42116630	204	297	0
42116631	196	310	0
42116632	189	297	0
42116633	175	309	0
42116634	162	311	0
42116635	142	312	0
42116636	122	312	0
42116637	110	325	0
42116638	134	329	0
42116639	151	331	0
42116640	186	325	0
42116641	170	328	0
42116642	200	329	0
42116643	181	338	0
42116644	62	312	0
42116645	42	315	0
42116646	50	327	0
42116647	75	321	0
42116648	93	309	0
42116649	92	325	0
42116650	81	340	0
42116651	63	342	0
42116652	82	354	0
42116653	68	361	0
42116654	100	350	0
42116655	117	350	0
42116656	145	349	0
42116657	162	343	0
42116658	176	353	0
42116659	195	352	0
42116660	215	345	0
42116661	85	370	0
42116662	100	363	0
42116663	120	369	0
42116664	131	360	0
42116665	149	369	0
42116666	134	378	0
42116667	96	379	0
42116668	71	385	0
42116669	91	390	0
42116670	77	404	0
42116671	58	408	0
42116672	109	396	0
42116673	133	394	0
42116674	155	385	0
42116675	170	374	0
42116676	161	360	0
42116677	186	367	0
42116678	168	396	0
42116679	153	406	0
42116680	114	416	0
42116681	94	415	0
42116682	188	392	0
42116683	207	387	0
42116684	186	428	0
42116685	206	431	0
42116686	217	422	0
42116687	180	409	0
42116688	201	404	0
42116689	161	425	0
42116690	167	468	0
42116691	183	467	0
42116692	199	462	0
42116693	185	456	0
42116694	191	446	0
42116695	159	447	0
42116696	170	456	0
42116697	148	456	0
42116698	147	466	0
42116699	146	440	0
42116700	129	449	0
42116701	137	424	0
42116702	119	434	0
42116703	106	432	0
42116704	86	429	0
42116705	95	447	0
42116706	51	420	0
42116707	73	424	0
42116708	55	435	0
42116709	134	406	0
42116710	214	362	0
42116711	229	379	0
42116712	236	422	0
42116713	215	404	0
42116714	226	437	0
42116715	211	449	0
42116716	101	464	0
42116717	117	465	0
42116718	113	449	0
