id	x	y	tag
42111518	93	48	0
42111519	131	35	0
42111520	142	64	0
42111521	124	91	0
42111522	94	87	0
42111523	109	127	0
42111524	101	168	0
42111525	140	145	0
42111526	156	105	0
42111527	183	74	0
42111528	175	27	0
42111529	140	6	0
42111530	206	43	0
42111531	202	106	0
42111532	228	140	0
42111533	229	184	0
42111534	223	226	0
42111535	200	258	0
42111536	218	284	0
42111537	239	264	0
42111538	232	309	0
42111539	194	336	0
42111540	239	354	0
42111541	209	375	0
42111542	243	396	0
42111543	218	414	0
42111544	144	404	0
42111545	134	358	0
42111546	171	368	0
42111547	157	325	0
42111548	182	293	0
42111549	147	278	0
42111550	107	255	0
42111551	95	288	0
42111552	117	319	0
42111553	109	375	0
42111554	190	205	0
42111555	199	167	0
42111556	177	136	0
42111557	158	179	0
42111558	120	195	0
42111559	224	69	0
42111560	169	264	0
42111562	244	96	0
