id	x	y	tag
42103042	162	107	0
42103043	160	86	0
42103044	178	98	0
42103045	180	116	0
42103046	184	137	0
42103047	165	123	0
42103048	167	145	0
42103049	159	161	0
42103050	141	164	0
42103051	151	177	0
42103052	131	179	0
42103053	116	165	0
42103054	175	171	0
42103055	196	171	0
42103056	178	157	0
42103057	197	152	0
42103058	213	156	0
42103059	208	136	0
42103060	227	140	0
42103061	223	123	0
42103062	200	120	0
42103063	199	99	0
42103064	218	101	0
42103065	210	87	0
42103066	195	87	0
42103067	177	76	0
42103068	193	69	0
42103069	215	64	0
42103070	235	64	0
42103071	248	80	0
42103072	236	98	0
42103073	254	97	0
42103074	247	115	0
42103075	246	138	0
42103076	250	161	0
42103077	232	158	0
42103078	237	175	0
42103079	251	180	0
42103080	233	191	0
42103081	249	201	0
42103082	257	222	0
42103083	241	219	0
42103084	228	204	0
42103085	223	217	0
42103086	204	223	0
42103087	202	205	0
42103088	211	188	0
42103089	219	173	0
42103090	188	193	0
42103091	185	215	0
42103092	170	208	0
42103093	166	192	0
42103094	151	212	0
42103095	144	198	0
42103096	144	227	0
42103097	130	214	0
42103098	157	240	0
42103099	184	237	0
42103100	165	226	0
42103101	208	243	0
42103102	220	236	0
42103103	244	245	0
42103104	233	263	0
42103105	253	263	0
42103106	257	285	0
42103107	238	278	0
42103108	220	274	0
42103109	223	257	0
42103110	210	259	0
42103111	195	255	0
42103112	196	272	0
42103113	203	287	0
42103114	223	291	0
42103115	248	298	0
42103116	232	313	0
42103117	254	317	0
42103118	242	331	0
42103119	251	348	0
42103120	244	369	0
42103121	214	360	0
42103122	231	348	0
42103123	222	326	0
42103124	205	346	0
42103125	201	325	0
42103126	215	306	0
42103127	200	302	0
42103128	184	291	0
42103129	173	254	0
42103130	168	273	0
42103131	157	258	0
42103132	153	273	0
42103133	156	294	0
42103134	139	285	0
42103135	139	305	0
42103136	155	316	0
42103137	176	305	0
42103138	175	328	0
42103139	182	347	0
42103140	180	365	0
42103141	198	362	0
42103142	198	379	0
42103143	221	387	0
42103144	247	388	0
42103145	246	404	0
42103146	250	418	0
42103147	232	407	0
42103148	224	421	0
42103149	211	404	0
42103150	204	424	0
42103151	215	442	0
42103152	237	441	0
42103153	196	446	0
42103154	171	445	0
42103155	183	434	0
42103156	185	414	0
42103157	182	396	0
42103158	171	381	0
42103159	159	371	0
42103160	158	354	0
42103161	157	339	0
42103162	137	246	0
42103163	122	233	0
42103164	139	94	0
42103165	124	83	0
42103166	142	52	0
42103167	176	54	0
42103168	156	64	0
42103169	141	73	0
42103170	123	65	0
42103171	198	49	0
42103172	221	49	0
42103173	243	43	0
42103174	230	34	0
42103175	218	21	0
42103176	251	28	0
42103177	244	5	0
42103178	201	32	0
42103179	180	37	0
42103180	192	19	0
42103181	206	12	0
42103182	143	113	0
42103183	123	107	0
42103184	121	341	0
42103185	155	391	0
42103186	133	376	0
42103187	140	432	0
42103188	210	461	0
42103189	236	460	0
42103190	148	457	0
42103191	226	82	0
42103192	255	58	0
42106241	160	45	0
42106242	237	19	0
42106243	146	130	0
42106244	144	343	0
42106245	143	358	0
42106246	137	398	0
42106247	170	400	0
