id	x	y	tag
42121327	144	243	0
42121328	128	223	0
42121329	152	217	0
42121330	166	234	0
42121331	185	217	0
42121332	165	211	0
42121333	182	200	0
42121334	157	183	0
42121335	144	195	0
42121336	131	175	0
42121337	114	197	0
42121338	86	214	0
42121339	103	226	0
42121340	83	237	0
42121341	102	255	0
42121342	119	245	0
42121343	135	269	0
42121344	114	271	0
42121345	116	295	0
42121346	141	298	0
42121347	164	263	0
42121348	165	289	0
42121349	182	275	0
42121350	199	280	0
42121351	186	250	0
42121352	217	250	0
42121353	204	231	0
42121354	233	218	0
42121355	208	206	0
42121356	235	195	0
42121357	219	178	0
42121358	213	162	0
42121359	192	169	0
42121360	150	151	0
42121361	121	152	0
42121362	106	162	0
42121363	90	178	0
42121364	72	187	0
42121365	57	203	0
42121366	69	222	0
42121367	64	251	0
42121368	61	275	0
42121369	83	271	0
42121370	76	291	0
42121371	97	288	0
42121372	94	306	0
42121373	115	324	0
42121374	93	332	0
42121375	67	317	0
42121376	50	300	0
42121377	36	278	0
42121378	27	308	0
42121379	45	328	0
42121380	61	347	0
42121381	85	352	0
42121382	68	372	0
42121383	100	380	0
42121384	111	356	0
42121385	133	353	0
42121386	140	324	0
42121387	158	346	0
42121388	163	314	0
42121389	188	307	0
42121390	181	329	0
42121391	182	354	0
42121392	163	372	0
42121393	146	370	0
42121394	125	384	0
42121395	133	409	0
42121396	155	395	0
42121397	153	429	0
42121398	111	406	0
42121399	119	427	0
42121400	78	400	0
42121401	90	421	0
42121402	68	416	0
42121403	79	436	0
42121404	63	441	0
42121405	101	449	0
42121406	129	459	0
42121407	150	461	0
42121408	137	440	0
42121409	172	458	0
42121410	190	445	0
42121411	176	409	0
42121412	196	420	0
42121413	202	401	0
42121414	186	380	0
42121415	209	371	0
42121416	199	332	0
42121417	224	355	0
42121418	228	324	0
42121419	208	310	0
42121420	217	282	0
42121421	230	299	0
42121422	249	292	0
42121423	235	272	0
42121424	244	246	0
42121425	250	210	0
42121426	45	229	0
42121427	41	254	0
42121428	20	257	0
42121429	27	338	0
42121430	47	362	0
42121431	27	373	0
42121432	22	397	0
42121433	51	394	0
42121434	45	420	0
42121435	22	422	0
42121436	40	448	0
42121437	68	466	0
42121438	90	466	0
42121439	116	472	0
42121440	197	465	0
42121441	219	466	0
42121442	219	429	0
42121443	225	396	0
42121444	241	427	0
42121445	242	461	0
42121446	239	376	0
42121447	245	343	0
42121448	245	314	0
42121449	242	303	0
42121450	39	469	0
42121451	16	460	0
42121452	19	29	0
