id	x	y	tag
42111179	147	25	0
42111180	141	6	0
42111181	161	11	0
42111182	182	10	0
42111183	198	47	0
42111184	220	37	0
42111185	234	44	0
42111186	238	30	0
42111187	238	18	0
42111188	252	27	0
42111189	251	46	0
42111190	251	63	0
42111191	240	79	0
42111192	232	64	0
42111193	218	57	0
42111194	219	76	0
42111195	230	91	0
42111196	248	98	0
42111197	244	117	0
42111198	233	110	0
42111199	212	107	0
42111200	204	87	0
42111201	197	62	0
42111202	182	77	0
42111203	175	60	0
42111204	166	50	0
42111205	177	42	0
42111206	198	26	0
42111207	218	15	0
42111208	145	42	0
42111209	152	62	0
42111210	163	78	0
42111211	178	91	0
42111212	191	107	0
42111213	182	127	0
42111214	200	123	0
42111215	222	126	0
42111216	225	146	0
42111217	244	134	0
42111218	241	152	0
42111219	256	144	0
42111220	241	171	0
42111221	235	185	0
42111222	245	198	0
42111223	254	187	0
42111224	227	208	0
42111225	226	196	0
42111226	216	186	0
42111227	222	164	0
42111228	203	169	0
42111229	206	146	0
42111230	188	147	0
42111231	189	162	0
42111232	189	176	0
42111233	197	189	0
42111234	202	205	0
42111235	214	219	0
42111236	228	233	0
42111237	236	220	0
42111238	255	216	0
42111239	251	238	0
42111240	248	259	0
42111241	252	273	0
42111242	231	268	0
42111243	227	251	0
42111244	205	241	0
42111245	195	221	0
42111246	183	206	0
42111247	179	225	0
42111248	182	240	0
42111249	191	254	0
42111250	210	259	0
42111251	197	273	0
42111252	213	277	0
42111253	222	295	0
42111254	201	289	0
42111255	234	283	0
42111256	248	295	0
42111257	237	312	0
42111258	238	332	0
42111259	251	339	0
42111260	239	352	0
42111261	234	372	0
42111262	216	359	0
42111263	216	341	0
42111264	216	325	0
42111265	208	309	0
42111266	201	330	0
42111267	190	310	0
42111268	184	325	0
42111269	187	339	0
42111270	198	349	0
42111271	180	357	0
42111272	195	368	0
42111273	212	382	0
42111274	235	393	0
42111275	252	376	0
42111276	253	407	0
42111277	228	414	0
42111278	213	401	0
42111279	195	388	0
42111280	194	412	0
42111281	170	414	0
42111282	172	394	0
42111283	175	375	0
42111284	160	364	0
42111285	154	385	0
42111286	154	405	0
42111287	140	399	0
42111288	137	418	0
42111289	121	407	0
42111290	119	391	0
42111291	129	378	0
42111292	140	366	0
42111293	134	348	0
42111294	152	340	0
42111295	170	347	0
42111296	167	331	0
42111297	168	312	0
42111298	173	296	0
42111299	179	280	0
42111300	182	265	0
42111301	172	253	0
42111302	168	269	0
42111303	163	283	0
42111304	151	291	0
42111305	150	305	0
42111306	146	323	0
42111307	128	331	0
42111308	125	308	0
42111309	135	295	0
42111310	145	276	0
42111311	126	280	0
42111312	129	261	0
42111313	152	257	0
42111314	140	244	0
42111315	139	231	0
42111316	161	238	0
42111317	167	219	0
42111318	155	202	0
42111319	147	217	0
42111320	131	201	0
42111321	145	182	0
42111322	172	188	0
42111323	170	168	0
42111324	169	150	0
42111325	159	129	0
42111326	170	112	0
42111327	147	143	0
42111328	149	161	0
42111329	127	166	0
42111330	132	148	0
42111331	129	130	0
42111332	145	111	0
42111333	157	97	0
42111334	132	97	0
42111335	106	61	0
42111336	116	78	0
42111337	126	61	0
42111338	141	78	0
42111339	121	114	0
42111340	94	114	0
42111341	86	94	0
42111342	105	97	0
42111343	100	80	0
42111344	82	74	0
42111345	63	64	0
42111346	67	88	0
42111347	70	107	0
42111348	55	116	0
42111349	70	126	0
42111350	87	131	0
42111351	104	135	0
42111352	111	152	0
42111353	110	166	0
42111354	120	183	0
42111355	109	203	0
42111356	87	188	0
42111357	91	174	0
42111358	86	154	0
42111359	73	145	0
42111360	71	159	0
42111361	66	176	0
42111362	81	175	0
42111363	123	220	0
42111364	120	239	0
42111365	96	242	0
42111366	104	223	0
42111367	82	227	0
42111368	83	210	0
42111369	71	195	0
42111370	57	202	0
42111371	42	181	0
42111372	45	159	0
42111373	51	146	0
42111374	78	244	0
42111375	67	260	0
42111376	68	280	0
42111377	82	267	0
42111378	98	261	0
42111379	110	255	0
42111380	108	273	0
42111381	93	279	0
42111382	84	294	0
42111383	107	293	0
42111384	112	326	0
42111385	98	316	0
42111386	98	338	0
42111387	116	345	0
42111388	119	361	0
42111389	106	356	0
42111390	110	373	0
42111391	106	397	0
42111392	89	387	0
42111393	88	369	0
42111394	100	380	0
42111395	88	351	0
42111396	75	340	0
42111397	81	327	0
42111398	73	316	0
42111399	62	331	0
42111400	47	321	0
42111401	46	335	0
42111402	42	352	0
42111403	57	364	0
42111404	56	378	0
42111405	71	355	0
42111406	66	395	0
42111407	72	377	0
42111408	73	416	0
42111409	89	404	0
42111410	104	415	0
42111411	52	406	0
42111412	48	389	0
42111413	36	376	0
42113613	151	430	0
42113614	171	451	0
42113615	174	434	0
42113616	188	447	0
42113617	193	429	0
42113618	206	442	0
42113619	211	422	0
42113620	228	430	0
42113623	248	427	0
42113625	250	447	0
42113626	228	451	0
42113629	159	466	0
42113631	144	451	0
42113634	132	437	0
42113637	119	424	0
42113640	127	453	0
42113642	110	457	0
42113644	107	441	0
42113646	94	427	0
42113647	81	438	0
42113650	94	446	0
42113652	87	463	0
