id	x	y	tag
42093582	114	95	0
42093583	126	114	0
42093584	149	104	0
42093585	143	129	0
42093586	135	149	0
42093587	154	148	0
42093588	140	167	0
42093589	144	188	0
42093590	138	207	0
42093591	117	200	0
42093592	127	183	0
42093593	108	180	0
42093594	102	164	0
42093595	120	159	0
42093596	118	135	0
42093597	95	151	0
42093598	98	134	0
42093599	95	106	0
42093600	107	116	0
42093601	83	120	0
42093602	71	100	0
42093603	69	122	0
42093604	69	155	0
42093605	68	139	0
42093606	85	173	0
42093607	67	174	0
42093608	70	191	0
42093609	94	193	0
42093610	81	202	0
42093611	100	214	0
42093612	76	224	0
42093613	89	245	0
42093614	111	232	0
42093615	118	245	0
42093616	131	247	0
42093617	136	229	0
42093618	155	220	0
42093619	152	242	0
42093620	174	228	0
42093621	178	213	0
42093622	165	198	0
42093623	178	182	0
42093624	193	198	0
42093625	196	171	0
42093626	175	159	0
42093627	160	174	0
42093628	174	140	0
42093629	164	132	0
42093630	181	124	0
42093631	184	96	0
42093632	209	101	0
42093633	200	119	0
42093634	222	112	0
42093635	234	125	0
42093636	214	129	0
42093637	221	144	0
42093638	211	160	0
42093639	229	163	0
42093640	196	142	0
42093641	233	188	0
42093642	212	180	0
42093643	209	201	0
42093644	223	210	0
42093645	246	207	0
42093646	238	227	0
42093647	244	243	0
42093648	223	231	0
42093649	206	241	0
42093650	202	222	0
42093651	189	240	0
42093652	173	250	0
42093653	193	260	0
42093654	223	259	0
42093655	238	284	0
42093656	249	262	0
42093657	242	308	0
42093658	236	328	0
42093659	232	350	0
42093660	204	352	0
42093661	215	335	0
42093662	217	315	0
42093663	225	295	0
42093664	220	280	0
42093665	205	294	0
42093666	202	277	0
42093667	188	290	0
42093668	175	276	0
42093669	156	265	0
42093670	154	282	0
42093671	169	294	0
42093672	188	312	0
42093673	193	328	0
42093674	185	346	0
42093675	186	364	0
42093676	168	355	0
42093677	167	332	0
42093678	162	309	0
42093679	149	295	0
42093680	134	290	0
42093681	136	272	0
42093682	120	282	0
42093683	100	281	0
42093684	112	264	0
42093685	120	299	0
42093686	136	312	0
42093687	151	330	0
42093688	148	349	0
42093689	131	335	0
42093690	114	322	0
42093691	98	306	0
42093692	91	326	0
42093693	107	341	0
42093694	126	357	0
42093695	107	359	0
42093696	117	382	0
42093697	139	373	0
42093698	135	387	0
42093699	151	383	0
42093700	155	367	0
42093701	171	378	0
42093702	197	375	0
42093703	216	373	0
42093704	237	372	0
42093705	228	391	0
42093706	205	392	0
42093707	197	408	0
42093708	188	392	0
42093709	165	400	0
42093710	144	403	0
42093711	124	401	0
42093712	101	399	0
42093713	95	375	0
42093714	76	384	0
42093715	73	362	0
42093716	85	350	0
42093717	63	353	0
42093718	71	336	0
42093719	74	312	0
42093720	80	291	0
42093721	82	269	0
42093722	63	280	0
42093723	75	401	0
42093724	67	420	0
42093725	80	435	0
42093726	89	420	0
42093727	107	420	0
42093728	117	437	0
42093729	130	420	0
42093730	150	421	0
42093731	175	422	0
42093732	159	436	0
42093733	196	433	0
42093734	214	427	0
42093735	236	424	0
42093736	223	408	0
42093737	248	406	0
42093738	198	80	0
42093739	184	61	0
42093740	205	65	0
42093741	220	81	0
42093742	225	67	0
42093743	235	82	0
42093744	227	102	0
42093745	243	108	0
42093746	248	98	0
42093747	162	89	0
42093748	179	77	0
42093749	167	65	0
42093750	100	49	0
42093751	129	74	0
42093752	126	49	0
42093753	133	25	0
42093754	195	50	0
42093755	213	49	0
42093756	152	46	0
42093757	141	92	0
42093758	149	70	0
42093759	134	455	0
42093760	199	454	0
42093761	180	459	0
42093762	174	443	0
42093763	220	444	0
42093764	241	441	0
42093765	234	459	0
42093766	246	154	0
42093767	238	140	0
42093768	246	171	0
42105185	120	216	0
42105186	164	110	0
42105187	143	437	0
42105188	157	455	0
42105189	113	459	0
42105190	97	437	0
42105191	91	457	0
42105192	75	451	0
42105193	174	44	0
42105194	63	206	0
42105195	70	249	0
42105196	59	297	0
42105197	56	315	0
42105198	54	336	0
42105199	58	371	0
42105200	213	464	0
