id	x	y	tag
42084677	113	383	0
42084678	137	394	0
42084679	134	351	0
42084680	106	346	0
42084681	152	318	0
42084682	164	351	0
42084683	164	387	0
42084684	189	416	0
42084685	156	420	0
42084686	174	448	0
42084687	119	414	0
42084688	129	453	0
42084689	187	374	0
42084690	202	349	0
42084691	207	311	0
42084692	183	318	0
42084693	180	292	0
42084694	176	262	0
42084695	147	248	0
42084696	146	283	0
42084697	122	302	0
42084698	121	324	0
42084699	97	320	0
42084700	84	368	0
42084701	79	412	0
42084702	57	373	0
42084703	89	439	0
42084704	64	437	0
42084705	201	398	0
42084706	228	399	0
42084707	222	372	0
42084708	236	336	0
42084709	244	311	0
42084710	238	276	0
42084711	205	277	0
42084712	230	252	0
42084713	189	242	0
42084714	154	223	0
42084715	127	218	0
42084716	105	239	0
42084717	226	437	0
42084718	197	469	0
42084719	66	464	0
42084720	40	463	0
42084721	34	393	0
42084722	27	423	0
42084723	213	217	0
42084724	179	206	0
42084725	200	184	0
42084726	237	195	0
42085151	78	341	0
42085152	148	477	0
