id	x	y	tag
42081462	118	129	0
42081463	129	113	0
42081464	141	116	0
42081465	137	129	0
42081466	127	141	0
42081467	145	141	0
42081468	154	130	0
42081469	156	112	0
42081470	142	99	0
42081471	122	98	0
42081472	129	82	0
42081473	99	98	0
42081474	111	113	0
42081475	99	115	0
42081476	103	129	0
42081477	110	144	0
42081478	120	158	0
42081479	136	158	0
42081480	127	169	0
42081481	111	173	0
42081482	98	160	0
42081483	93	141	0
42081484	78	153	0
42081485	63	134	0
42081486	122	254	0
42081487	81	105	0
42081488	81	125	0
42081489	84	89	0
42081490	98	77	0
42081491	111	86	0
42081492	114	69	0
42081493	132	65	0
42081494	147	77	0
42081495	161	79	0
42081496	158	94	0
42081497	173	106	0
42081498	171	125	0
42081499	163	146	0
42081500	155	155	0
42081501	146	171	0
42081502	137	188	0
42081503	122	188	0
42081504	106	190	0
42081505	95	174	0
42081506	79	167	0
42081507	59	150	0
42081508	59	165	0
42081509	68	182	0
42081510	86	183	0
42081511	93	201	0
42081512	115	205	0
42081513	75	197	0
42081514	58	196	0
42081515	53	183	0
42081516	131	204	0
42081517	148	212	0
42081518	152	198	0
42081519	155	183	0
42081520	163	172	0
42081521	175	159	0
42081522	182	146	0
42081523	118	222	0
42081524	133	223	0
42081525	149	235	0
42081526	162	225	0
42081527	168	210	0
42081528	173	193	0
42081529	184	174	0
42081530	196	161	0
42081531	203	141	0
42081532	191	130	0
42081533	189	115	0
42081534	193	101	0
42081535	179	93	0
42081536	175	74	0
42081537	196	82	0
42081538	194	63	0
42081539	173	58	0
42081540	158	67	0
42081541	162	49	0
42081542	144	51	0
42081543	131	39	0
42081544	125	52	0
42081545	115	41	0
42081546	106	51	0
42081547	94	63	0
42081548	84	72	0
42081549	69	80	0
42081550	67	98	0
42081551	65	115	0
42081552	65	210	0
42081553	82	211	0
42081554	99	220	0
42081555	80	225	0
42081556	63	232	0
42081557	79	241	0
42081558	94	236	0
42081559	108	235	0
42081560	103	253	0
42081561	86	254	0
42081562	94	275	0
42081563	98	291	0
42081564	118	282	0
42081565	72	61	0
42081566	79	44	0
42081567	101	41	0
42081568	86	32	0
42081569	108	26	0
42081570	121	26	0
42081571	140	23	0
42081572	149	35	0
42081573	164	34	0
42081574	181	45	0
42081575	114	269	0
42081576	128	272	0
42081577	134	261	0
42081578	136	244	0
42081579	120	237	0
42081580	146	252	0
42081581	146	268	0
42081582	141	280	0
42081583	127	292	0
42081584	115	299	0
42081585	99	310	0
42081586	84	304	0
42081587	80	285	0
42081588	72	268	0
42081589	66	251	0
42081590	55	264	0
42081591	58	280	0
42081592	62	297	0
