id	x	y	tag
42126326	155	234	0
42126327	164	202	0
42126328	137	202	0
42126329	110	214	0
42126330	116	183	0
42126331	146	174	0
42126332	153	154	0
42126333	160	126	0
42126334	183	133	0
42126335	198	155	0
42126336	174	169	0
42126337	198	200	0
42126338	209	171	0
42126339	227	192	0
42126340	222	224	0
42126341	181	230	0
42126342	221	256	0
42126343	193	273	0
42126344	161	263	0
42126345	77	83	0
42126346	127	233	0
42126347	111	258	0
42126348	132	291	0
42126349	168	288	0
42126350	183	316	0
42126351	163	327	0
42126352	138	340	0
42126353	113	318	0
42126354	151	310	0
42126355	159	363	0
42126356	131	363	0
42126357	192	341	0
42126358	217	360	0
42126359	241	343	0
42126360	215	323	0
42126361	237	313	0
42126362	208	293	0
42126363	235	276	0
42126364	248	228	0
42126365	248	196	0
42126366	243	167	0
42126367	221	146	0
42126368	223	119	0
42126369	191	92	0
42126370	166	98	0
42126371	132	105	0
42126372	97	118	0
42126373	105	88	0
42126374	132	78	0
42126375	165	68	0
42126376	198	62	0
42126377	229	57	0
42126378	253	72	0
42126379	220	93	0
42126380	250	116	0
42126381	244	50	0
42126382	219	29	0
42126383	175	37	0
42126384	137	29	0
42126385	151	18	0
42126386	186	10	0
42126387	116	9	0
42126388	105	31	0
42126389	116	58	0
42126390	115	143	0
42126391	93	179	0
42126392	133	398	0
42126393	100	370	0
42126394	131	427	0
42126395	177	405	0
42126396	179	372	0
42126397	139	263	0
42126398	76	119	0
42126399	82	60	0
42126400	68	39	0
42126401	64	441	0
42126402	198	250	0
