id	x	y	tag
42081834	92	143	0
42081835	109	147	0
42081836	119	128	0
42081837	102	128	0
42081838	113	115	0
42081839	94	116	0
42081840	81	126	0
42081841	119	158	0
42081842	127	142	0
42081843	133	127	0
42081844	125	112	0
42081845	120	99	0
42081846	100	98	0
42081847	81	106	0
42081848	83	88	0
42081849	66	95	0
42081850	61	114	0
42081851	65	132	0
42081852	78	151	0
42081853	79	168	0
42081854	91	182	0
42082716	93	160	0
42082717	107	174	0
42082718	127	171	0
42082719	137	158	0
42082720	146	144	0
42082721	154	130	0
42082722	144	120	0
42082723	154	113	0
42082724	140	103	0
42082725	128	85	0
42082726	110	87	0
42082727	96	79	0
42082728	114	67	0
42082729	133	66	0
42082730	146	79	0
42082731	156	96	0
42082732	170	107	0
42082733	170	124	0
42082734	169	133	0
42082735	165	145	0
42082736	155	157	0
42082737	145	170	0
42082738	138	189	0
42082739	132	205	0
42082740	122	191	0
42082741	107	191	0
42082742	114	205	0
42084390	152	216	0
42084391	150	203	0
42084392	155	187	0
42084393	167	171	0
42084394	175	157	0
42084395	184	147	0
42084396	185	131	0
42084397	188	114	0
42084398	193	101	0
42084399	177	92	0
42084400	163	80	0
42084401	158	65	0
42084402	143	58	0
42084403	121	52	0
42084404	107	51	0
42084405	91	60	0
42084406	83	72	0
42084407	68	79	0
42084408	52	82	0
42084409	59	152	0
42084410	60	168	0
42084411	70	183	0
42084412	75	199	0
42084413	82	212	0
42084414	94	202	0
42084415	99	219	0
42084416	118	221	0
42084417	133	224	0
42084418	124	237	0
42084419	110	237	0
42084420	93	238	0
42084421	80	226	0
42084422	79	243	0
42084423	63	232	0
42084424	65	214	0
42084425	58	194	0
42084426	152	236	0
42084427	137	242	0
42084428	135	257	0
42084429	120	254	0
42084430	111	267	0
42084431	103	254	0
42084432	87	255	0
42084433	94	275	0
42084434	127	273	0
42084435	114	280	0
42084436	116	299	0
42084437	100	288	0
42084438	100	310	0
42084439	101	328	0
42084440	116	312	0
42084441	123	325	0
42084442	130	308	0
42084443	141	296	0
42084444	130	290	0
42084445	141	282	0
42084446	149	270	0
42084447	152	251	0
42084448	168	260	0
42084449	156	286	0
42084450	169	277	0
42084451	159	300	0
42084452	149	311	0
42084453	143	323	0
42084454	134	339	0
42084455	115	341	0
42084456	106	358	0
42084457	98	344	0
42084458	81	338	0
42084459	83	322	0
42084460	84	304	0
42084461	79	287	0
42084462	75	270	0
42084463	66	253	0
42084464	56	265	0
42084465	51	244	0
42084466	60	281	0
42084467	62	299	0
42084468	65	316	0
42084469	63	328	0
42084470	68	346	0
42084471	64	360	0
42084472	85	355	0
42084473	77	369	0
42084474	92	378	0
42084475	113	377	0
42084476	129	368	0
42084477	129	354	0
42084478	143	350	0
42084479	142	364	0
42084480	163	359	0
42084481	157	342	0
42084482	163	322	0
42084483	176	340	0
42084484	178	351	0
42084485	177	369	0
42084486	186	322	0
42084487	183	306	0
42084488	169	311	0
42084489	174	296	0
42084490	193	294	0
42084491	186	280	0
42084492	179	264	0
42084493	195	265	0
42084494	184	242	0
42084495	166	242	0
42084496	162	225	0
42084497	167	211	0
42084498	173	193	0
42084499	184	174	0
42084500	190	192	0
42084501	190	208	0
42084502	179	225	0
42084503	194	229	0
42084504	207	242	0
42084505	214	259	0
42084506	206	276	0
42084507	208	294	0
42084508	215	312	0
42084509	197	307	0
42084510	206	322	0
42084511	191	336	0
42084512	204	343	0
42084513	193	363	0
42084514	190	378	0
42084515	208	375	0
42084516	211	362	0
42084517	228	350	0
42084518	218	228	0
42084519	150	410	0
42084520	131	410	0
42084521	121	400	0
42084522	108	390	0
42084523	103	402	0
42084524	89	395	0
42084525	77	401	0
42084526	80	385	0
42084527	128	385	0
42084528	142	395	0
42084529	144	379	0
42084530	163	374	0
42084531	162	389	0
42084532	176	387	0
42084533	172	405	0
42084534	149	429	0
42084535	129	424	0
42084536	107	427	0
42084537	93	413	0
42084538	60	412	0
42084539	76	421	0
42084540	90	431	0
42084541	103	443	0
42084542	87	453	0
42084543	70	439	0
42084544	122	440	0
42084545	132	457	0
42084546	140	441	0
42084547	153	456	0
42084548	163	445	0
42084549	168	425	0
42084550	179	423	0
42084551	191	414	0
42084552	190	397	0
42084553	208	391	0
42084554	206	174	0
42084555	196	160	0
42084556	180	441	0
42084557	177	455	0
42084558	193	452	0
42084559	195	436	0
42084560	211	424	0
42084561	209	443	0
42084562	206	458	0
42084563	190	467	0
42084564	165	464	0
42084565	151	471	0
42084566	117	459	0
42084567	99	464	0
42084568	78	469	0
42084569	70	456	0
42084570	53	448	0
42084571	56	428	0
42084572	40	418	0
42084573	60	394	0
42084574	49	383	0
42084575	63	374	0
42084576	207	409	0
42084577	51	345	0
42084578	47	230	0
42084579	47	214	0
42084580	44	163	0
42084581	45	146	0
42084582	49	125	0
