id	x	y	tag
42100296	142	237	0
42100297	126	224	0
42100298	143	216	0
42100299	159	228	0
42100300	160	248	0
42100301	136	261	0
42100302	150	275	0
42100303	128	277	0
42100304	115	263	0
42100305	120	241	0
42100306	103	247	0
42100307	109	228	0
42100308	115	211	0
42100309	134	203	0
42100310	145	187	0
42100311	127	189	0
42100312	151	204	0
42100313	163	198	0
42100314	168	182	0
42100315	184	200	0
42100316	168	213	0
42100317	181	230	0
42100318	195	217	0
42100319	205	235	0
42100320	184	247	0
42100321	200	250	0
42100322	173	268	0
42100323	193	267	0
42100324	203	285	0
42100325	183	297	0
42100326	161	300	0
42100327	165	286	0
42100328	148	291	0
42100329	133	296	0
42100330	142	310	0
42100331	121	310	0
42100332	116	293	0
42100333	98	280	0
42100334	95	266	0
42100335	86	253	0
42100336	91	235	0
42100337	69	236	0
42100338	88	220	0
42100339	72	212	0
42100340	91	203	0
42100341	106	191	0
42100342	91	185	0
42100343	72	197	0
42100344	59	203	0
42100345	58	221	0
42100346	44	215	0
42100347	42	232	0
42100348	25	208	0
42100349	22	230	0
42100350	36	194	0
42100351	35	180	0
42100352	53	187	0
42100353	47	166	0
42100354	70	176	0
42100355	62	149	0
42100356	80	157	0
42100357	92	170	0
42100358	105	158	0
42100359	108	176	0
42100360	122	173	0
42100361	121	158	0
42100362	115	144	0
42100363	99	135	0
42100364	86	138	0
42100365	69	125	0
42100366	46	137	0
42100367	88	119	0
42100368	42	151	0
42100369	108	124	0
42100370	121	132	0
42100371	132	144	0
42100372	137	162	0
42100373	148	144	0
42100374	160	157	0
42100375	156	173	0
42100376	183	167	0
42100377	181	145	0
42100378	167	138	0
42100379	153	133	0
42100380	136	121	0
42100381	162	123	0
42100382	181	127	0
42100383	152	109	0
42100384	167	108	0
42100385	184	111	0
42100386	196	121	0
42100387	196	138	0
42100388	207	153	0
42100389	193	179	0
42100390	223	164	0
42100391	228	149	0
42100392	209	176	0
42100393	216	190	0
42100394	228	178	0
42100395	216	207	0
42100396	199	198	0
42100397	235	190	0
42100398	221	222	0
42100399	235	210	0
42100400	221	250	0
42100401	239	228	0
42100402	211	264	0
42100403	225	275	0
42100404	224	297	0
42100405	208	314	0
42100406	227	314	0
42100407	203	303	0
42100408	192	313	0
42100409	193	328	0
42100410	175	317	0
42100411	216	329	0
42100412	222	345	0
42100413	201	346	0
42100414	243	347	0
42100415	209	361	0
42100416	189	361	0
42100417	181	341	0
42100418	170	359	0
42100419	163	345	0
42100420	156	328	0
42100421	141	340	0
42100422	133	323	0
42100423	113	325	0
42100424	120	339	0
42100425	124	358	0
42100426	147	354	0
42100427	147	371	0
42100428	131	380	0
42100429	148	385	0
42100430	169	394	0
42100431	170	375	0
42100432	187	385	0
42100433	185	403	0
42100434	201	400	0
42100435	203	377	0
42100436	217	389	0
42100437	218	407	0
42100438	239	401	0
42100439	233	386	0
42100440	240	375	0
42100441	232	362	0
42100442	221	376	0
42100443	198	421	0
42100444	182	426	0
42100445	156	426	0
42100446	168	411	0
42100447	149	408	0
42100448	136	397	0
42100449	121	409	0
42100450	117	392	0
42100451	112	374	0
42100452	104	352	0
42100453	101	334	0
42100454	98	318	0
42100455	79	294	0
42100456	96	301	0
42100457	80	310	0
42100458	82	326	0
42100459	87	343	0
42100460	86	361	0
42100461	96	370	0
42100462	102	385	0
42100463	103	403	0
42100464	84	390	0
42100465	74	375	0
42100466	68	359	0
42100467	70	341	0
42100468	66	322	0
42100469	61	307	0
42100470	59	291	0
42100471	49	272	0
42100472	64	260	0
42100473	81	276	0
42100474	51	249	0
42100475	36	254	0
42100476	32	268	0
42100477	37	287	0
42100478	43	303	0
42100479	47	317	0
42100480	48	331	0
42100481	48	351	0
42100482	50	375	0
42100483	33	362	0
42100484	32	345	0
42100485	32	322	0
42100486	26	312	0
42100487	24	296	0
42100488	35	377	0
42100489	36	394	0
42100490	61	392	0
42100491	55	409	0
42100492	34	413	0
42100493	36	432	0
42100494	54	422	0
42100495	58	437	0
42100496	72	423	0
42100497	76	407	0
42100498	87	422	0
42100499	81	438	0
42100500	101	432	0
42100501	105	418	0
42100502	121	432	0
42100503	142	438	0
42100504	120	449	0
42100505	101	451	0
42100506	85	454	0
42100507	69	456	0
42100508	42	454	0
42100509	170	440	0
42100510	178	455	0
42100511	194	443	0
42100512	215	432	0
42100513	236	441	0
42100514	216	455	0
42100515	198	466	0
42100516	86	102	0
42100517	67	104	0
42100518	50	114	0
42100519	25	119	0
42100520	37	99	0
42100521	53	85	0
42100522	80	82	0
42100523	64	68	0
42100524	78	61	0
42100525	59	52	0
42100526	45	64	0
42100527	30	75	0
42100528	28	53	0
42100529	44	44	0
42100530	52	27	0
42100531	68	36	0
42100532	79	42	0
42100533	92	31	0
42100534	94	48	0
42100535	105	55	0
42100536	113	42	0
42100537	125	55	0
42100538	112	70	0
42100539	96	83	0
42100540	93	72	0
42100541	123	84	0
42100542	122	100	0
42100543	104	94	0
42100544	103	111	0
42100545	119	114	0
42100546	138	102	0
42100547	140	85	0
42100548	139	68	0
42100549	157	75	0
42100550	139	43	0
42100551	154	52	0
42100552	167	41	0
42100553	188	56	0
42100554	178	73	0
42100555	179	87	0
42100556	193	76	0
42100557	201	98	0
42100558	213	115	0
42100559	224	103	0
42100560	222	89	0
42100561	238	91	0
42100562	238	105	0
42100563	232	121	0
42100564	216	132	0
42100565	212	64	0
42100566	210	82	0
42100567	230	73	0
42100568	232	58	0
42100569	208	46	0
42100570	191	38	0
42100571	181	29	0
42100572	194	15	0
42100573	213	29	0
42100574	148	34	0
42100575	142	18	0
42100576	128	27	0
42100577	125	8	0
42100578	113	24	0
42100579	158	88	0
42100580	73	12	0
