id	x	y	tag
42117337	52	20	0
42117338	35	23	0
42117339	79	28	0
42117340	85	11	0
42117341	69	15	0
42117342	100	26	0
42117343	120	25	0
42117344	111	9	0
42117345	134	13	0
42117346	139	25	0
42117347	160	19	0
42117348	159	37	0
42117349	175	30	0
42117350	179	16	0
42117351	193	21	0
42117352	208	18	0
42117353	193	7	0
42117354	217	8	0
42117355	226	20	0
42117356	236	8	0
42117357	201	35	0
42117358	172	51	0
42117359	221	40	0
42117360	239	42	0
42117361	153	57	0
42117362	142	46	0
42117363	122	45	0
42117364	105	41	0
42117365	108	61	0
42117366	88	48	0
42117367	88	62	0
42117368	74	58	0
42117369	67	42	0
42117370	57	57	0
42117371	42	43	0
42117372	62	74	0
42117373	80	80	0
42117374	100	82	0
42117375	119	86	0
42117376	124	68	0
42117377	137	66	0
42117378	137	81	0
42117379	149	76	0
42117380	167	76	0
42117381	187	71	0
42117382	189	50	0
42117383	207	56	0
42117384	227	64	0
42117385	207	78	0
42117386	224	82	0
42117387	229	99	0
42117388	212	100	0
42117389	188	93	0
42117390	175	90	0
42117391	174	102	0
42117392	154	98	0
42117393	129	99	0
42117394	108	99	0
42117395	88	97	0
42117396	77	112	0
42117397	69	97	0
42117398	52	93	0
42117399	57	108	0
42117400	55	129	0
42117401	38	137	0
42117402	36	123	0
42117403	101	113	0
42117404	119	113	0
42117405	137	116	0
42117406	156	117	0
42117407	177	124	0
42117408	194	117	0
42117409	215	117	0
42117410	231	116	0
42117411	225	129	0
42117412	202	136	0
42117413	194	150	0
42117414	210	154	0
42117415	226	147	0
42117416	175	145	0
42117417	161	134	0
42117418	146	134	0
42117419	133	141	0
42117420	117	147	0
42117421	115	132	0
42117422	102	146	0
42117423	92	132	0
42117424	82	147	0
42117425	69	134	0
42117426	60	147	0
42117427	54	166	0
42117428	70	164	0
42117429	36	176	0
42117430	37	160	0
42117431	30	187	0
42117432	53	191	0
42117433	72	180	0
42117434	84	171	0
42117435	90	159	0
42117436	104	169	0
42117437	132	165	0
42117438	156	152	0
42117439	172	163	0
42117440	190	175	0
42117441	202	170	0
42117442	214	182	0
42117443	196	185	0
42117444	234	178	0
42117445	217	163	0
42117446	229	198	0
42117447	207	200	0
42117448	186	206	0
42117449	173	187	0
42117450	154	187	0
42117451	155	173	0
42117452	137	185	0
42117453	137	203	0
42117454	115	191	0
42117455	117	211	0
42117456	102	205	0
42117457	98	187	0
42117458	84	202	0
42117459	69	200	0
42117460	71	211	0
42117461	56	208	0
42117462	41	214	0
42117463	31	206	0
42117464	88	216	0
42117465	57	228	0
42117466	79	230	0
42117467	40	234	0
42117468	30	225	0
42117469	23	239	0
42117470	37	254	0
42117471	55	254	0
42117472	68	248	0
42117473	85	247	0
42117474	97	232	0
42117475	106	248	0
42117476	118	233	0
42117477	132	229	0
42117478	130	249	0
42117479	145	242	0
42117480	150	221	0
42117481	164	229	0
42117482	162	204	0
42117483	178	239	0
42117484	198	235	0
42117485	201	220	0
42117486	217	217	0
42117487	219	231	0
42117488	237	240	0
42117489	230	254	0
42117490	212	251	0
42117491	186	251	0
42117492	167	258	0
42117493	182	265	0
42117494	198	268	0
42117495	215	266	0
42117496	228	271	0
42117497	213	283	0
42117498	189	279	0
42117499	165	279	0
42117500	147	264	0
42117501	143	281	0
42117502	130	265	0
42117503	122	281	0
42117504	111	269	0
42117505	100	282	0
42117506	93	268	0
42117507	81	282	0
42117508	69	269	0
42117509	64	284	0
42117510	52	272	0
42117511	46	291	0
42117512	33	308	0
42117513	51	308	0
42117514	71	312	0
42117515	89	296	0
42117516	111	302	0
42117517	106	324	0
42117518	123	316	0
42117519	131	300	0
42117520	142	313	0
42117521	150	302	0
42117522	173	303	0
42117523	188	298	0
42117524	186	315	0
42117525	205	312	0
42117526	229	318	0
42117527	214	329	0
42117528	203	342	0
42117529	179	343	0
42117530	169	328	0
42117531	154	332	0
42117532	135	332	0
42117533	37	326	0
42117534	28	336	0
42117535	25	323	0
42117536	55	330	0
42117537	45	343	0
42117538	62	344	0
42117539	74	339	0
42117540	78	352	0
42117541	94	343	0
42117542	99	356	0
42117543	109	347	0
42117544	117	358	0
42117545	136	362	0
42117546	155	362	0
42117547	174	360	0
42117548	161	349	0
42117549	188	360	0
42117550	204	364	0
42117551	229	365	0
42117552	222	350	0
42117553	239	350	0
42117554	220	377	0
42117555	197	378	0
42117556	175	375	0
42117557	163	380	0
42117558	146	378	0
42117559	124	377	0
42117560	105	372	0
42117561	83	372	0
42117562	69	373	0
42117563	29	357	0
42117564	41	374	0
42117565	57	362	0
42117566	156	392	0
42117567	139	397	0
42117568	138	415	0
42117569	153	415	0
42117570	173	407	0
42117571	188	391	0
42117572	192	407	0
42117573	210	399	0
42117574	229	401	0
42117575	225	417	0
42117576	205	419	0
42117577	187	422	0
42117578	167	422	0
42117579	147	429	0
42117580	131	432	0
42117581	117	420	0
42117582	124	403	0
42117583	111	393	0
42117584	105	407	0
42117585	90	394	0
42117586	66	388	0
42117587	46	397	0
42117588	63	405	0
42117589	45	416	0
42117590	25	411	0
42117591	31	392	0
42117592	63	422	0
42117593	87	425	0
42117594	103	423	0
42117595	107	435	0
42117596	114	445	0
42117597	102	459	0
42117598	129	454	0
42117599	146	448	0
42117600	160	442	0
42117601	182	438	0
42117602	200	440	0
42117603	223	436	0
42117604	160	458	0
42117605	144	468	0
42117606	58	460	0
42117607	36	427	0
42117608	201	462	0
42117609	214	458	0
42117610	242	419	0
42117611	238	380	0
42117612	236	288	0
42117613	20	137	1
42117614	21	115	1
42117615	39	105	1
42117616	30	95	1
42123640	89	328	0
42123641	92	311	0
42123642	120	333	0
42123643	129	351	0
