id	x	y	tag
42136274	189	80	0
42136275	180	89	0
42136276	199	96	0
42136277	207	84	0
42136278	213	68	0
42136279	192	61	0
42136280	207	55	0
42136281	230	64	0
42136282	226	79	0
42136283	244	75	0
42136284	212	110	0
42136285	227	109	0
42136286	220	96	0
42136287	194	151	0
42136288	180	161	0
42136289	175	123	0
42136290	219	127	0
42136291	214	149	0
42136292	235	146	0
42136293	237	124	0
42136294	250	138	0
42136295	201	165	0
42136296	226	160	0
42136297	210	176	0
42136298	189	178	0
42136299	198	195	0
42136300	220	193	0
42136301	225	177	0
42136302	237	169	0
42136303	246	177	0
42136304	242	187	0
42136305	228	205	0
42136306	246	203	0
42136307	239	219	0
42136308	217	222	0
42136309	201	218	0
42136310	210	208	0
42136311	206	240	0
42136312	222	237	0
42136313	249	234	0
42136314	234	250	0
42136315	219	259	0
42136316	207	275	0
42136317	229	273	0
42136318	198	260	0
42136319	188	278	0
42136320	171	272	0
42136321	181	259	0
42136322	168	251	0
42136323	172	232	0
42136324	188	232	0
42136325	182	215	0
42136326	167	214	0
42136327	175	195	0
42136328	153	220	0
42136329	156	238	0
42136330	152	275	0
42136331	138	270	0
42136332	142	289	0
42136333	177	293	0
42136334	161	286	0
42136335	161	305	0
42136336	141	306	0
42136337	124	304	0
42136338	121	288	0
42136339	159	323	0
42136340	175	318	0
42136341	180	307	0
42136342	194	298	0
42136343	191	312	0
42136344	212	311	0
42136345	207	294	0
42136346	224	291	0
42136347	239	306	0
42136348	226	315	0
42136349	246	318	0
42136350	240	283	0
42136351	233	335	0
42136352	212	326	0
42136353	218	344	0
42136354	199	342	0
42136355	177	356	0
42136356	168	334	0
42136357	150	341	0
42136358	190	327	0
42136359	182	340	0
42136360	197	359	0
42136361	210	356	0
42136362	227	360	0
42136363	241	352	0
42136364	245	367	0
42136365	233	377	0
42136366	216	374	0
42136367	245	383	0
42136368	225	391	0
42136369	245	405	0
42136370	205	387	0
42136371	212	402	0
42136372	195	395	0
42136373	186	378	0
42136374	177	399	0
42136375	162	379	0
42136376	168	367	0
42136377	142	378	0
42136378	155	364	0
42136379	160	349	0
42136380	142	359	0
42141532	187	245	0
42141533	158	183	0
42141534	154	205	0
42141535	140	249	0
42141536	189	407	0
42141537	198	420	0
42141538	217	421	0
42141539	210	440	0
42141540	237	432	0
42141541	240	418	0
42141542	255	422	0
42141543	225	409	0
42141544	160	409	0
42141545	172	423	0
42141546	183	432	0
42141547	174	451	0
42141548	219	455	0
42141549	241	453	0
42141550	148	414	0
42141551	131	396	0
42141552	157	391	0
42141553	119	373	0
42141554	129	350	0
42141555	131	323	0
42141556	197	119	0
42141557	242	110	0
42141558	236	96	0
42141559	238	266	0
