id	x	y	tag
42092982	159	241	0
42092983	144	292	0
42092984	210	268	0
42092985	187	317	0
42092986	204	367	0
42092987	159	347	0
42092988	169	401	0
42092989	228	322	0
42092990	186	449	0
42092991	126	385	0
42092992	117	342	0
42092993	126	440	0
42092994	70	417	0
42092995	69	369	0
42092996	77	321	0
42092997	95	279	0
42092998	115	237	0
42092999	173	184	0
42093000	144	153	0
42093001	109	116	0
42093002	107	151	0
42093003	67	122	0
42093004	125	77	0
42093005	152	81	0
42093006	163	112	0
42093007	197	136	0
42093008	210	180	0
42093009	231	155	0
42093010	239	122	0
42093011	220	104	0
42093012	121	190	0
42093013	207	221	0
42093014	60	254	0
42093015	82	466	0
42105140	71	195	0
