id	x	y	tag
42104365	158	415	0
42104366	166	442	0
42104367	141	432	0
42104368	141	453	0
42104369	124	457	0
42104370	122	434	0
42104371	131	412	0
42104372	125	378	0
42104373	149	392	0
42104374	145	370	0
42104375	144	346	0
42104376	126	339	0
42104377	145	327	0
42104378	130	315	0
42104379	151	310	0
42104380	170	319	0
42104381	164	342	0
42104382	187	338	0
42104383	175	368	0
42104384	195	364	0
42104385	193	391	0
42104386	174	392	0
42104387	185	422	0
42104388	202	439	0
42104389	205	411	0
42104390	224	397	0
42104391	222	427	0
42104392	225	452	0
42104393	245	438	0
42104394	246	466	0
42104395	222	469	0
42104396	200	465	0
42104397	183	461	0
42104398	161	467	0
42104399	105	468	0
42104400	85	470	0
42104401	90	427	0
42104402	107	420	0
42104403	108	401	0
42104404	89	401	0
42104405	83	372	0
42104406	101	362	0
42104407	85	345	0
42104408	108	303	0
42104409	132	286	0
42104410	151	287	0
42104411	170	291	0
42104412	187	308	0
42104413	194	288	0
42104414	205	310	0
42104415	232	319	0
42104416	211	331	0
42104417	223	339	0
42104418	242	342	0
42104419	235	370	0
42104420	247	385	0
42104421	223	358	0
42104422	207	345	0
42104423	179	262	0
42104424	162	242	0
42104425	179	233	0
42104426	200	237	0
42104427	202	254	0
42104428	152	262	0
42104429	227	260	0
42104430	240	243	0
42104431	220	233	0
42104432	220	213	0
42104433	241	214	0
42104434	223	292	0
42104435	212	272	0
42104436	244	271	0
42104437	114	229	0
42104440	69	426	0
42104441	67	450	0
42104442	82	446	0
42104443	100	449	0
42104444	246	408	0
42104445	102	277	0
42106385	193	206	0
42106386	142	475	0
42106387	108	333	0
42106388	214	190	0
42106389	190	178	0
42106390	142	232	0
42106391	123	256	0
42106392	212	378	0
