id	x	y	tag
42121160	119	204	0
42121161	138	208	0
42121162	152	200	0
42121163	133	188	0
42121164	124	166	0
42121165	140	164	0
42121166	156	178	0
42121167	167	165	0
42121168	156	143	0
42121169	146	121	0
42121170	130	140	0
42121171	107	143	0
42121172	97	163	0
42121173	97	182	0
42121174	94	206	0
42121175	98	235	0
42121176	103	253	0
42121177	126	249	0
42121178	123	226	0
42121179	140	235	0
42121180	149	250	0
42121181	157	220	0
42121182	163	243	0
42121183	179	212	0
42121184	195	194	0
42121185	178	187	0
42121186	190	176	0
42121187	190	153	0
42121188	193	133	0
42121189	175	137	0
42121190	174	113	0
42121191	184	92	0
42121192	162	93	0
42121193	144	97	0
42121194	129	105	0
42121195	112	119	0
42121196	96	106	0
42121197	121	89	0
42121198	146	76	0
42121199	171	65	0
42121200	199	68	0
42121201	210	89	0
42121202	223	101	0
42121203	215	120	0
42121204	214	145	0
42121205	214	161	0
42121206	220	182	0
42121207	220	203	0
42121208	200	220	0
42121209	185	235	0
42121210	175	257	0
42121211	199	253	0
42121212	191	273	0
42121213	162	270	0
42121214	154	289	0
42121215	137	274	0
42121216	117	269	0
42121217	121	293	0
42121218	101	285	0
42121219	136	310	0
42121220	118	315	0
42121221	117	338	0
42121222	119	359	0
42121223	119	380	0
42121224	142	374	0
42121225	142	351	0
42121226	136	329	0
42121227	163	313	0
42121228	165	375	0
42121229	174	349	0
42121230	175	330	0
42121231	196	323	0
42121232	197	296	0
42121233	211	314	0
42121234	223	298	0
42121235	235	277	0
42121236	228	261	0
42121237	231	320	0
42121238	214	339	0
42121239	216	355	0
42121240	191	345	0
42121241	197	364	0
42121242	189	378	0
42121243	179	393	0
42121244	161	397	0
42121245	148	405	0
42121246	124	395	0
42121247	114	422	0
42121248	133	416	0
42121249	132	433	0
42121250	149	431	0
42121251	175	416	0
42121252	174	443	0
42121253	200	433	0
42121254	195	456	0
42121255	223	449	0
42121256	221	427	0
42121257	189	412	0
42121258	204	392	0
42121259	214	378	0
42121260	232	390	0
42121261	208	413	0
42121262	224	409	0
42121263	106	406	0
42121264	101	390	0
42121265	100	370	0
42121266	99	349	0
42121267	96	327	0
42121268	100	314	0
42121269	86	295	0
42121270	87	252	0
42121271	92	274	0
42121272	68	263	0
42121273	58	238	0
42121274	76	229	0
42121275	70	203	0
42121276	78	190	0
42121277	62	182	0
42121278	58	164	0
42121279	73	168	0
42121280	84	153	0
42121281	71	144	0
42121282	65	116	0
42121283	80	130	0
42121284	134	62	0
42121285	109	63	0
42121286	89	65	0
42121287	68	66	0
42121288	50	69	0
42121289	64	93	0
42121290	46	93	0
42121291	48	118	0
42121292	52	144	0
42121293	86	83	0
42121294	102	85	0
42121295	152	48	0
42121296	190	43	0
42121297	230	86	0
42121298	219	69	0
42121299	241	101	0
42121300	239	126	0
42121301	235	147	0
42121302	229	163	0
42121303	242	180	0
42121304	213	241	0
42121305	147	453	0
42121306	136	444	0
42121307	124	450	0
42121308	133	469	0
42121309	113	468	0
42121310	104	461	0
42121311	107	438	0
42121312	95	423	0
42121313	86	402	0
42121314	81	378	0
42121315	81	355	0
42121316	80	340	0
42121317	75	324	0
42121318	69	345	0
42121319	64	363	0
42121320	58	378	0
42121321	65	402	0
42121322	72	422	0
42121323	70	449	0
42121324	89	442	0
42121325	176	467	0
42121326	167	35	0
