id	x	y	tag
42127128	144	217	0
42127129	146	243	0
42127130	129	226	0
42127131	127	247	0
42127132	106	237	0
42127133	108	217	0
42127134	121	292	0
42127135	136	279	0
42127136	110	276	0
42127137	137	319	0
42127138	113	314	0
42127139	118	331	0
42127140	108	348	0
42127141	112	366	0
42127142	127	357	0
42127143	132	376	0
42127144	132	339	0
42127145	148	355	0
42127146	155	333	0
42127147	152	311	0
42127148	153	289	0
42127149	134	304	0
42127150	95	294	0
42127151	71	295	0
42127152	84	275	0
42127153	67	280	0
42127154	78	259	0
42127155	60	261	0
42127156	54	246	0
42127157	69	242	0
42127158	85	244	0
42127159	103	257	0
42127160	144	263	0
42127161	127	262	0
42127162	159	258	0
42127163	165	242	0
42127164	165	224	0
42127165	201	241	0
42127166	40	234	0
42127167	155	380	0
42127168	132	397	0
42127169	151	406	0
42127170	145	428	0
42127171	135	420	0
42127172	131	436	0
42127173	146	451	0
42127174	121	455	0
42127175	102	454	0
42127176	105	434	0
42127177	110	408	0
42127178	113	389	0
42127179	91	413	0
42127180	90	391	0
42127181	89	378	0
42127182	90	360	0
42127183	82	344	0
42127184	74	327	0
42127185	93	328	0
42127186	84	314	0
42127187	201	298	0
42127188	211	306	0
42127189	229	317	0
42127190	247	310	0
42127191	251	293	0
42127192	232	293	0
42127193	206	284	0
42127194	185	271	0
42127195	181	258	0
42127196	162	274	0
42127197	167	294	0
42127198	182	302	0
42127199	184	290	0
42127200	170	316	0
42127201	188	336	0
42127202	174	329	0
42127203	190	319	0
42127204	173	344	0
42127205	187	358	0
42127206	195	393	0
42127207	171	365	0
42127208	180	381	0
42127209	198	371	0
42127210	218	371	0
42127211	209	349	0
42127212	227	334	0
42127213	231	352	0
42127214	243	372	0
42127215	246	331	0
42127216	231	412	0
42127217	217	394	0
42127218	251	388	0
42127219	249	420	0
42127220	237	441	0
42127221	231	460	0
42127222	206	465	0
42127223	214	449	0
42127224	203	427	0
42127225	188	409	0
42127226	183	430	0
42127227	167	415	0
42127228	171	454	0
42127229	173	398	0
42127230	76	430	0
42127231	190	452	0
42127232	162	441	0
42127233	172	147	0
42127234	152	152	0
42127235	167	163	0
42127236	147	180	0
42127237	168	186	0
42127238	144	194	0
42127239	164	204	0
42127240	129	207	0
42127241	129	187	0
42127242	121	167	0
42127243	126	132	0
42127244	132	151	0
42127245	152	130	0
42127246	193	154	0
42127247	199	203	0
42127248	195	188	0
42127249	207	170	0
42127250	220	157	0
42127251	226	172	0
42127252	216	209	0
42127253	231	197	0
42127254	211	192	0
42127255	223	228	0
42127256	240	225	0
42127257	199	220	0
42127258	233	207	0
42127259	181	212	0
42127260	180	234	0
42127261	217	269	0
42127262	201	262	0
42127263	224	250	0
42127264	209	410	0
42127265	66	443	0
42127266	84	463	0
42127267	40	446	0
42127268	60	461	0
42127269	41	463	0
42127270	48	412	0
42127271	51	432	0
42127272	56	339	0
42127273	48	325	0
42127274	65	313	0
42127275	51	300	0
42127276	38	263	0
42127277	112	145	0
42127278	103	127	0
42127279	84	130	0
42127280	58	159	0
42127281	57	178	0
42127282	92	176	0
42127283	49	392	0
42127284	36	378	0
42127285	168	105	0
42127286	152	91	0
42127287	75	170	0
42127288	56	197	0
42127289	32	248	0
42127290	46	218	0
42127291	41	276	0
42127292	40	341	0
42127293	61	352	0
42127294	43	359	0
42127295	55	374	0
42127296	167	50	0
42127297	147	44	0
42127298	202	65	0
42127299	86	439	0
42127300	71	412	0
42127301	68	388	0
42127302	73	366	0
42127303	36	307	0
42127304	88	208	0
42127305	73	193	0
42127306	63	139	0
42127307	108	181	0
42127308	73	117	0
42127309	228	144	0
42127310	209	138	0
42127311	190	137	0
42127312	239	129	0
42127313	190	99	0
42127314	240	112	0
42127315	188	117	0
42127316	172	125	0
42127317	223	114	0
42127318	227	99	0
42127319	95	48	0
42127320	95	60	0
42127321	108	79	0
42127322	92	71	0
42127323	102	92	0
42127324	186	39	0
42127325	71	70	0
42127326	133	35	0
42127340	138	167	0
42127341	95	144	0
42127342	77	148	0
42127343	93	115	0
42127344	115	116	0
42127345	135	101	0
42127346	135	118	0
42127347	155	112	0
42127348	117	98	0
42127349	134	83	0
42127350	130	67	0
42127351	150	62	0
42127352	150	75	0
42127353	164	65	0
42127354	169	78	0
42127355	168	90	0
42127356	31	202	0
42127357	97	164	0
42127358	242	260	0
42127359	220	425	0
42127360	82	228	0
42127361	65	228	0
42127362	69	213	0
42127363	81	97	0
42127364	50	125	0
42127365	45	143	0
42127366	39	162	0
42127367	40	179	0
42127368	110	197	0
42127369	90	193	0
42127370	189	74	0
42127371	183	57	0
42127372	207	106	0
42127373	208	123	0
42127374	224	129	0
42127375	239	159	0
42127376	185	172	0
42127377	180	198	0
42127378	238	240	0
42127379	209	325	0
42127380	69	89	0
42127381	58	103	0
42127382	231	390	0
42127383	111	54	0
42127384	114	37	0
42127385	119	23	0
42127386	100	23	0
42127387	79	50	0
42127388	44	96	0
42127389	36	110	0
42127390	31	130	0
42127391	30	150	0
