id	x	y	tag
42100584	69	8	0
42100585	72	39	0
42100586	110	39	0
42100587	99	14	0
42100588	139	13	0
42100589	141	51	0
42100590	106	63	0
42100591	66	78	0
42100592	66	113	0
42100593	99	128	0
42100594	104	93	0
42100595	137	81	0
42100596	144	113	0
42100597	126	143	0
42100598	100	165	0
42100599	66	173	0
42100600	66	144	0
42100601	139	170	0
42100602	117	200	0
42100603	88	193	0
42100604	87	220	0
42100605	76	253	0
42100606	110	246	0
42100607	136	230	0
42100608	152	201	0
42100609	177	175	0
42100610	163	143	0
42100611	196	145	0
42100612	200	111	0
42100613	175	89	0
42100614	163	59	0
42100615	194	54	0
42100616	215	82	0
42100617	228	49	0
42100618	201	27	0
42100619	170	29	0
42100620	175	5	0
42100621	227	22	0
42100622	234	104	0
42100623	247	74	0
42100624	227	136	0
42100625	210	162	0
42100626	239	170	0
42100627	212	196	0
42100628	215	229	0
42100629	242	208	0
42100630	245	243	0
42100631	240	278	0
42100632	243	310	0
42100633	239	344	0
42100634	234	376	0
42100635	226	415	0
42100636	195	391	0
42100637	203	358	0
42100638	212	326	0
42100639	215	290	0
42100640	210	262	0
42100641	183	218	0
42100642	165	255	0
42100643	180	280	0
42100644	185	308	0
42100645	156	311	0
42100646	139	278	0
42100647	123	298	0
42100648	125	327	0
42100649	94	306	0
42100650	101	276	0
42100651	63	332	0
42100652	64	299	0
42100653	61	277	0
42100654	88	345	0
42100655	150	342	0
42100656	177	337	0
42100657	164	375	0
42100658	125	361	0
42100659	126	392	0
42100660	160	410	0
42100661	194	431	0
42100662	176	467	0
42100663	157	442	0
42100664	128	427	0
42100665	89	420	0
42100666	75	442	0
42100667	114	447	0
42100668	133	468	0
42100669	97	468	0
42100670	61	468	0
42100671	58	408	0
42100672	89	382	0
42100673	57	367	0
42100674	212	460	0
42100675	55	229	0
42100676	55	199	0
