id	x	y	tag
42114280	113	41	0
42114281	68	48	0
42114282	47	86	0
42114283	92	86	0
42114284	139	70	0
42114285	165	35	0
42114286	191	75	0
42114287	158	106	0
42114288	111	115	0
42114289	67	119	0
42114290	101	166	0
42114291	136	140	0
42114292	163	159	0
42114293	196	114	0
42114294	217	140	0
42114295	236	110	0
42114296	221	70	0
42114297	216	178	0
42114298	246	151	0
42114299	241	201	0
42114300	192	208	0
42114301	136	206	0
42114302	80	213	0
42114303	119	249	0
42114304	168	235	0
42114305	208	233	0
42114306	237	235	0
42114307	198	268	0
42114308	148	270	0
42114309	153	305	0
42114310	106	301	0
42114311	116	335	0
42114312	164	334	0
42114313	198	303	0
42114314	239	309	0
42114315	240	274	0
42114316	209	343	0
42114317	171	366	0
42114318	134	366	0
42114319	105	399	0
42114320	90	366	0
42114321	158	399	0
42114322	207	393	0
42114323	243	387	0
42114324	236	418	0
42114325	199	425	0
42114326	169	451	0
42114327	221	455	0
42114328	130	434	0
42114329	101	459	0
42114330	95	423	0
42114331	63	453	0
42114332	131	467	0
