id	x	y	tag
42106393	116	306	0
42106394	95	323	0
42106395	83	295	0
42106396	77	268	0
42106397	75	239	0
42106398	100	241	0
42106399	122	228	0
42106400	97	217	0
42106401	137	195	0
42106402	152	216	0
42106403	153	259	0
42106404	136	283	0
42106405	147	308	0
42106406	137	333	0
42106407	110	342	0
42106408	86	352	0
42106409	108	373	0
42106410	100	397	0
42106411	81	379	0
42106412	52	357	0
42106413	71	325	0
42106414	39	325	0
42106415	56	296	0
42106416	47	265	0
42106417	44	245	0
42106418	55	217	0
42106419	192	273	0
42106420	169	324	0
42106421	166	353	0
42106422	137	362	0
42106423	141	395	0
42106424	145	420	0
42106425	121	409	0
42106426	124	439	0
42106427	94	418	0
42106428	94	449	0
42106429	68	437	0
42106430	65	406	0
42106431	46	421	0
42106432	41	400	0
42106433	23	383	0
42106434	50	377	0
42106435	22	357	0
42106436	170	439	0
42106437	149	452	0
42106438	127	462	0
42106439	97	472	0
42106440	71	464	0
42106441	44	468	0
42106442	32	445	0
42106443	171	380	0
42106444	173	406	0
42106445	198	388	0
42106446	198	359	0
42106447	198	319	0
42106448	26	307	0
42106449	101	276	0
42106450	200	440	0
42106451	205	415	0
42106452	172	472	0
