id	x	y	tag
42119671	143	219	0
42119672	137	202	0
42119673	156	202	0
42119674	154	185	0
42119675	131	180	0
42119676	144	166	0
42119677	169	186	0
42119678	172	202	0
42119679	163	215	0
42119680	161	229	0
42119681	149	238	0
42119682	133	231	0
42119683	123	240	0
42119684	134	253	0
42119685	123	270	0
42119686	140	270	0
42119687	150	260	0
42119688	168	247	0
42119689	185	238	0
42119690	121	213	0
42119691	114	229	0
42119692	104	238	0
42119693	100	215	0
42119694	107	199	0
42119695	173	351	0
42119696	156	280	0
42119697	226	431	0
42119698	187	336	0
42119699	193	314	0
42119700	197	300	0
42119701	187	292	0
42119702	177	278	0
42119703	172	265	0
42119704	182	255	0
42119705	192	271	0
42119706	200	252	0
42119707	205	232	0
42119708	192	223	0
42119709	176	220	0
42119710	184	207	0
42119711	198	205	0
42119712	187	189	0
42119713	182	173	0
42119714	181	154	0
42119715	168	168	0
42119716	162	156	0
42119717	158	136	0
42119718	171	124	0
42119719	154	119	0
42119720	138	130	0
42119721	135	113	0
42119722	151	104	0
42119723	167	110	0
42119724	188	122	0
42119725	179	143	0
42119726	196	144	0
42119727	205	132	0
42119728	219	149	0
42119729	223	128	0
42119730	217	171	0
42119731	199	160	0
42119732	201	177	0
42119733	212	192	0
42119734	212	207	0
42119735	223	225	0
42119736	226	204	0
42119737	220	247	0
42119738	212	267	0
42119739	225	280	0
42119740	205	280	0
42119741	214	295	0
42119742	168	294	0
42119743	148	295	0
42119744	130	286	0
42119745	115	286	0
42119746	125	301	0
42119747	110	303	0
42119748	122	320	0
42119749	108	325	0
42119750	94	321	0
42119751	96	337	0
42119752	115	339	0
42119753	137	336	0
42119754	138	316	0
42119755	156	313	0
42119756	153	330	0
42119757	145	345	0
42119758	126	355	0
42119759	102	356	0
42119760	86	362	0
42119761	125	393	0
42119762	129	374	0
42119763	146	365	0
42119764	158	355	0
42119765	159	376	0
42119766	176	367	0
42119767	193	356	0
42119768	164	339	0
42119769	168	324	0
42119770	177	313	0
42119771	100	275	0
42119772	85	265	0
42119773	93	252	0
42119774	87	282	0
42119775	91	298	0
42119776	99	288	0
42119777	75	295	0
42119778	75	313	0
42119779	79	331	0
42119780	75	351	0
42119781	87	349	0
42119782	111	375	0
42119783	100	375	0
42119784	80	378	0
42119785	85	394	0
42119786	103	391	0
42119787	97	410	0
42119788	116	416	0
42119789	123	427	0
42119790	142	431	0
42119791	131	415	0
42119792	148	417	0
42119793	165	414	0
42119794	154	397	0
42119795	137	401	0
42119796	142	389	0
42119797	176	391	0
42119798	177	407	0
42119799	196	397	0
42119800	196	376	0
42119801	214	369	0
42119802	232	352	0
42119803	210	346	0
42119804	208	328	0
42119805	210	316	0
42119806	228	318	0
42119807	228	334	0
42119808	246	337	0
42119809	253	323	0
42119810	231	298	0
42119811	213	402	0
42119812	227	412	0
42119813	210	424	0
42119814	195	415	0
42119815	192	435	0
42119816	178	424	0
42119817	171	445	0
42119818	162	431	0
42119819	150	449	0
42119820	131	459	0
42119821	135	442	0
42119822	116	446	0
42119823	103	428	0
42119824	86	426	0
42119825	70	421	0
42119826	79	407	0
42119827	57	412	0
42119828	65	393	0
42119829	66	370	0
42119830	58	356	0
42119831	59	338	0
42119832	43	325	0
42119833	37	345	0
42119834	42	364	0
42119835	34	382	0
42119836	42	397	0
42119837	103	454	0
42119838	94	440	0
42119839	75	439	0
42119840	74	451	0
42119841	237	252	0
42119842	244	269	0
42119843	229	258	0
42119844	243	228	0
42119845	233	238	0
42119846	115	179	0
42119847	121	196	0
42119848	103	182	0
42119849	88	196	0
42119850	78	209	0
42119851	78	223	0
42119852	64	212	0
42119853	65	230	0
42119854	50	225	0
42119855	75	246	0
42119856	88	232	0
42119857	63	263	0
42119858	70	278	0
42119859	60	299	0
42119860	216	387	0
42119861	234	371	0
42119862	237	392	0
42119863	137	148	0
42119864	121	142	0
42119865	123	122	0
42119866	98	106	0
42119867	117	109	0
42119868	130	97	0
42119869	109	93	0
42119870	126	160	0
42119871	106	161	0
42119872	101	141	0
42119873	109	126	0
42119874	109	255	0
42120109	82	144	0
42120110	224	188	0
42120111	245	191	0
42120112	232	171	0
42120113	242	152	0
42120114	208	439	0
42120115	200	454	0
42120116	181	456	0
42120117	166	461	0
42120118	59	380	0
42120119	57	321	0
42120120	49	290	0
