id	x	y	tag
42119648	161	192	0
42119649	200	191	0
42119650	211	221	0
42119651	174	234	0
42119652	156	279	0
42119653	129	248	0
42119654	107	283	0
42119655	117	320	0
42119656	144	303	0
42119657	147	338	0
42119658	175	308	0
42119659	211	302	0
42119660	202	329	0
42119661	186	278	0
42119662	213	252	0
42119663	244	234	0
42119664	237	200	0
42119665	219	164	0
42119666	250	301	0
42119667	235	270	0
42119668	237	331	0
42119669	215	359	0
42119670	175	341	0
42120093	181	377	0
42120094	152	369	0
42120095	122	367	0
42120096	143	395	0
42120097	173	419	0
42120098	218	442	0
42120099	215	394	0
42120100	248	367	0
42120101	249	409	0
42120102	140	453	0
42120103	125	419	0
42120104	227	126	0
42120105	249	146	0
42120106	251	101	0
42120107	214	99	0
42120108	196	126	0
