id	x	y	tag
42124714	206	315	0
42124715	189	307	0
42124716	183	323	0
42124717	169	309	0
42124718	181	291	0
42124719	194	280	0
42124720	200	291	0
42124721	212	278	0
42124722	221	260	0
42124723	229	268	0
42124724	213	245	0
42124725	234	248	0
42124726	241	233	0
42124727	249	301	0
42124728	236	284	0
42124729	230	307	0
42124730	232	330	0
42124731	217	345	0
42124732	205	349	0
42124733	204	330	0
42124734	186	345	0
42124735	220	361	0
42124736	204	361	0
42124737	207	383	0
42124738	218	373	0
42124739	222	393	0
42124740	221	404	0
42124741	241	401	0
42124742	245	213	0
42124743	230	206	0
42124744	210	204	0
42124745	225	216	0
42124746	218	229	0
42124747	208	172	0
42124748	225	184	0
42124749	236	195	0
42124750	239	178	0
42124751	227	168	0
42124752	229	149	0
42124753	245	139	0
42124754	243	122	0
42124755	229	128	0
42124756	215	140	0
42124757	209	128	0
42124758	227	110	0
42124759	237	91	0
42124760	214	97	0
42124761	220	80	0
42124762	206	107	0
42124763	188	116	0
42124764	190	97	0
42124765	202	87	0
42124766	207	66	0
42124767	233	66	0
42124768	223	48	0
42124769	248	45	0
42124770	253	71	0
42124771	254	82	0
42124772	252	101	0
42124773	192	58	0
42124774	173	50	0
42124775	174	69	0
42124776	169	92	0
