id	x	y	tag
42120409	152	237	0
42120410	151	196	0
42120411	130	222	0
42120412	120	186	0
42120413	135	164	0
42120414	168	167	0
42120415	195	201	0
42120416	192	238	0
42120417	210	248	0
42120418	225	268	0
42120419	199	285	0
42120420	173	263	0
42120421	168	296	0
42120422	140	273	0
42120423	108	274	0
42120424	119	248	0
42120425	98	223	0
42120426	84	250	0
42120427	67	280	0
42120428	85	312	0
42120429	78	349	0
42120430	115	330	0
42120431	115	299	0
42120432	142	301	0
42120433	157	321	0
42120434	144	348	0
42120435	115	367	0
42120436	115	399	0
42120437	87	390	0
42120438	146	398	0
42120439	155	374	0
42120440	177	359	0
42120441	185	323	0
42120442	213	316	0
42120443	210	352	0
42120444	211	381	0
42120445	184	395	0
42120446	172	425	0
42120447	136	423	0
42120448	119	445	0
42120449	89	426	0
42120450	67	412	0
42120451	62	378	0
42120452	55	338	0
42120453	55	307	0
42120454	54	250	0
42120455	61	228	0
42120456	96	167	0
42120457	87	203	0
42120458	113	137	0
42120459	142	121	0
42120460	154	93	0
42120461	183	116	0
42120462	171	140	0
42120463	203	135	0
42120464	217	105	0
42120465	192	89	0
42120466	160	66	0
42120467	136	67	0
42120468	112	86	0
42120469	84	96	0
42120470	110	111	0
42120471	90	125	0
42120472	202	172	0
42120473	230	159	0
42120474	241	183	0
42120475	230	214	0
42120476	235	295	0
42120477	241	335	0
42120478	235	369	0
42120479	231	402	0
42120480	207	425	0
42120481	189	455	0
42120482	153	451	0
42120483	66	445	0
42120484	96	466	0
42120485	193	54	0
42120486	227	66	0
42120487	162	31	0
42120488	135	38	0
