id	x	y	tag
42092156	166	250	0
42092157	182	250	0
42092158	175	235	0
42092159	165	217	0
42092160	181	218	0
42092161	173	201	0
42092162	190	207	0
42092163	198	221	0
42092164	206	203	0
42092165	178	180	0
42092166	191	192	0
42092167	196	175	0
42092168	209	184	0
42092169	214	230	0
42092170	211	252	0
42092171	226	270	0
42092172	234	250	0
42092173	225	239	0
42092174	244	234	0
42092175	246	252	0
42092176	243	300	0
42092177	223	297	0
42092178	233	283	0
42092179	216	286	0
42092180	207	300	0
42092181	194	285	0
42092182	205	268	0
42092183	194	253	0
42092184	188	268	0
42092185	198	237	0
42092186	177	288	0
42092187	172	267	0
42092188	155	264	0
42092189	154	232	0
42092190	145	248	0
42092191	126	247	0
42092192	127	218	0
42092193	144	215	0
42092194	139	229	0
42092195	158	201	0
42092196	144	196	0
42092197	131	204	0
42092198	129	188	0
42092199	164	189	0
42092200	160	174	0
42092201	181	148	0
42092202	199	151	0
42092203	114	208	0
42092204	97	207	0
42092205	104	189	0
42092206	87	194	0
42092207	89	181	0
42092208	74	185	0
42092209	88	219	0
42092210	76	233	0
42092211	94	232	0
42092212	109	247	0
42092213	120	234	0
42092214	106	222	0
42092215	74	200	0
42092216	76	251	0
42092217	92	247	0
42092218	128	278	0
42092219	119	265	0
42092220	129	300	0
42092221	142	311	0
42092222	151	323	0
42092223	143	340	0
42092224	161	338	0
42092225	179	335	0
42092226	194	331	0
42092227	199	318	0
42092228	183	320	0
42092229	173	309	0
42092230	162	294	0
42092231	158	308	0
42092232	212	324	0
42092233	215	314	0
42092234	237	310	0
42092235	224	342	0
42092236	230	328	0
42092237	242	340	0
42092238	235	356	0
42092239	225	368	0
42092240	234	376	0
42092241	211	380	0
42092242	196	373	0
42092243	211	357	0
42092244	204	341	0
42092245	191	351	0
42092246	171	355	0
42092247	173	369	0
42092248	161	372	0
42092249	155	356	0
42092250	136	356	0
42092251	176	381	0
42092252	154	389	0
42092253	176	396	0
42092254	188	389	0
42092255	207	391	0
42092256	124	312	0
42092257	133	323	0
42092258	115	351	0
42092259	97	355	0
42092260	153	434	0
42092261	160	457	0
42092262	111	96	0
42092263	102	82	0
42092264	164	141	0
42092265	167	124	0
42092266	142	104	0
42092267	116	119	0
42092268	105	108	0
42092269	91	98	0
42092270	80	87	0
42092271	220	154	0
42092272	212	141	0
42092273	197	134	0
42092274	199	116	0
42092275	193	103	0
42092276	229	128	0
42092277	218	110	0
42092278	226	173	0
42092279	222	195	0
42092280	220	212	0
42092281	233	207	0
42092282	247	199	0
42092283	245	218	0
42092284	228	223	0
42092285	237	191	0
42092286	168	159	0
42092287	209	166	0
42092288	243	267	0
42092289	148	290	0
42092290	136	382	0
42092291	137	156	0
42092292	155	156	0
42092293	148	142	0
42092294	151	119	0
42092295	132	122	0
42092296	128	141	0
42092297	142	172	0
42097727	163	278	0
42097728	147	277	0
42097729	139	265	0
42097730	184	164	0
42097731	189	303	0
42097732	144	372	0
42097733	158	406	0
42097734	178	417	0
42097735	193	412	0
42097736	118	293	0
42097737	109	313	0
42097738	111	281	0
42097739	99	264	0
42097740	85	264	0
42097741	91	279	0
42097742	113	175	0
42097743	125	171	0
42097977	127	366	0
42097978	115	374	0
42097979	115	387	0
42097980	145	400	0
42097981	167	112	0
42097982	162	90	0
42097983	176	92	0
42097984	118	157	0
42097985	105	129	0
42097986	89	114	0
42097987	79	104	0
42097988	74	118	0
42104465	171	322	0
42105115	169	440	0
42105116	168	424	0
42105117	125	335	0
42105118	109	335	0
42105119	103	322	0
42105120	182	116	0
42105121	179	132	0
