id	x	y	tag
42127466	155	116	0
42127467	148	92	0
42127468	169	96	0
42127469	185	73	0
42127470	202	92	0
42127471	189	113	0
42127472	180	131	0
42127473	164	139	0
42127474	160	151	0
42127475	177	154	0
42127476	196	157	0
42127477	199	135	0
42127478	214	115	0
42127479	207	63	0
42127480	221	57	0
42127481	225	76	0
42127482	205	40	0
42127483	190	53	0
42127484	178	42	0
42127485	170	66	0
42127486	155	61	0
42127487	142	72	0
42127488	129	87	0
42127489	130	109	0
42127490	132	126	0
42127491	144	142	0
42127492	135	161	0
42127493	124	144	0
42127494	117	123	0
42127495	114	106	0
42127496	112	91	0
42127497	115	77	0
42127498	124	60	0
42127499	142	49	0
42127500	156	45	0
42127501	159	30	0
42127502	170	26	0
42127503	160	14	0
42127504	144	27	0
42127505	124	28	0
42127506	106	26	0
42127507	112	10	0
42127508	136	9	0
42127509	195	27	0
42127510	184	13	0
42127511	202	7	0
42127512	215	22	0
42127513	223	37	0
42127514	241	59	0
42127515	241	41	0
42127516	157	78	0
42127517	174	174	0
42127518	155	166	0
42127519	159	184	0
42127520	144	177	0
42127521	139	190	0
42127522	122	176	0
42127523	111	159	0
42127524	100	142	0
42127525	87	158	0
42127526	101	177	0
42127527	109	203	0
42127528	136	207	0
42127529	125	221	0
42127530	133	236	0
42127531	151	201	0
42127532	151	218	0
42127533	147	236	0
42127534	138	250	0
42127535	159	248	0
42127536	167	229	0
42127537	167	211	0
42127538	176	197	0
42127539	190	183	0
42127540	211	173	0
42127541	216	154	0
42127542	223	136	0
42127543	232	121	0
42127544	231	95	0
42127545	246	108	0
42127546	224	188	0
42127547	203	198	0
42127548	187	215	0
42127549	198	238	0
42127550	181	245	0
42127551	170	260	0
42127552	182	270	0
42127553	200	255	0
42127554	212	220	0
42127555	225	202	0
42127556	232	216	0
42127557	217	242	0
42127558	156	264	0
42127559	138	269	0
42127560	124	261	0
42127561	120	246	0
42127562	109	231	0
42127563	97	212	0
42127564	86	228	0
42127565	100	248	0
42127566	91	259	0
42127567	105	266	0
42127568	118	278	0
42127569	135	294	0
42127570	108	293	0
42127571	108	315	0
42127572	142	313	0
42127573	126	317	0
42127574	150	302	0
42127575	151	281	0
42127576	170	297	0
42127577	163	314	0
42127578	148	329	0
42127579	170	332	0
42127580	189	339	0
42127581	202	315	0
42127582	184	318	0
42127583	202	298	0
42127584	204	276	0
42127585	185	288	0
42127586	165	364	0
42127587	157	347	0
42127588	174	348	0
42127589	137	343	0
42127590	143	356	0
42127591	121	348	0
42127592	130	371	0
42127593	117	383	0
42127594	137	391	0
42127595	155	384	0
42127596	163	411	0
42127597	142	409	0
42127598	118	400	0
42127599	125	414	0
42127600	107	419	0
42127601	104	389	0
42127602	101	353	0
42127603	92	373	0
42127604	93	330	0
42127605	110	336	0
42127606	185	382	0
42127607	187	362	0
42127608	198	352	0
42127609	204	386	0
42127610	180	414	0
42127611	169	432	0
42127612	152	438	0
42127613	132	430	0
42127614	142	374	0
42127615	100	122	0
42127616	96	104	0
42127617	96	84	0
42127618	101	63	0
42127619	107	38	0
42127620	87	43	0
42127621	184	229	0
42127622	78	118	0
42127623	78	94	0
42127624	79	137	0
42127625	85	185	0
42127626	82	78	0
42127627	71	30	0
42127628	90	24	0
42127629	208	369	0
42127630	173	391	0
42127631	196	415	0
42127632	231	167	0
42127633	233	148	0
42127634	245	77	0
42127635	219	283	0
42127636	226	314	0
42127637	191	396	0
42127638	148	422	0
42127639	71	204	0
