id	x	y	tag
42114333	94	42	0
42114334	110	9	0
42114335	88	18	0
42114336	70	35	0
42114337	47	34	0
42114338	38	51	0
42114339	59	63	0
42114340	82	62	0
42114341	106	61	0
42114342	124	60	0
42114343	111	31	0
42114344	133	37	0
42114345	127	19	0
42114346	153	17	0
42114347	161	39	0
42114348	166	25	0
42114349	191	21	0
42114350	208	35	0
42114351	186	48	0
42114352	209	57	0
42114353	191	76	0
42114354	212	76	0
42114355	161	68	0
42114356	143	56	0
42114357	137	77	0
42114358	116	79	0
42114359	109	90	0
42114360	95	79	0
42114361	72	82	0
42114362	54	71	0
42114363	54	83	0
42114364	40	98	0
42114365	64	101	0
42114366	92	102	0
42114367	107	112	0
42114368	123	102	0
42114369	135	97	0
42114370	155	97	0
42114371	177	93	0
42114372	193	123	0
42114373	170	114	0
42114374	148	122	0
42114375	129	128	0
42114376	110	135	0
42114377	95	141	0
42114378	90	125	0
42114379	73	140	0
42114380	55	138	0
42114381	70	119	0
42114382	48	117	0
42114383	30	118	0
42114384	35	137	0
42114385	42	157	0
42114386	34	176	0
42114387	53	176	0
42114388	66	159	0
42114389	85	159	0
42114390	81	180	0
42114391	98	177	0
42114392	106	155	0
42114393	116	175	0
42114394	126	150	0
42114395	141	168	0
42114396	150	148	0
42114397	168	132	0
42114398	172	152	0
42114399	184	142	0
42114400	205	141	0
42114401	200	163	0
42114402	216	161	0
42114403	222	141	0
42114404	186	182	0
42114405	163	174	0
42114406	146	191	0
42114407	167	194	0
42114408	190	201	0
42114409	208	186	0
42114410	214	205	0
42114411	198	221	0
42114412	173	215	0
42114413	217	233	0
42114414	152	210	0
42114415	156	222	0
42114416	133	223	0
42114417	128	202	0
42114418	104	192	0
42114419	107	215	0
42114420	86	204	0
42114421	63	201	0
42114422	72	220	0
42114423	49	224	0
42114424	30	201	0
42114425	46	192	0
42114426	29	225	0
42114427	38	247	0
42114428	54	261	0
42114429	30	269	0
42114430	74	246	0
42114431	93	233	0
42114432	95	254	0
42114433	116	241	0
42114434	146	240	0
42114435	172	243	0
42114436	199	248	0
42114437	205	270	0
42114438	183	265	0
42114439	157	265	0
42114440	135	260	0
42114441	116	268	0
42114442	96	280	0
42114443	76	270	0
42114444	56	279	0
42114445	33	297	0
42114446	57	304	0
42114447	79	295	0
42114448	97	300	0
42114449	120	293	0
42114450	140	282	0
42114451	158	288	0
42114452	183	289	0
42114453	211	288	0
42114454	203	329	0
42114455	221	313	0
42114456	191	309	0
42114457	162	312	0
42114458	139	305	0
42114459	120	316	0
42114460	102	323	0
42114461	77	318	0
42114462	50	325	0
42114463	31	337	0
42114464	23	321	0
42114465	49	345	0
42114466	71	344	0
42114467	96	343	0
42114468	125	336	0
42114469	143	324	0
42114470	163	333	0
42114471	186	342	0
42114472	171	353	0
42114473	141	344	0
42114474	129	360	0
42114475	150	365	0
42114476	106	358	0
42114477	78	365	0
42114478	54	368	0
42114479	28	362	0
42114480	35	383	0
42114481	64	390	0
42114482	79	389	0
42114483	95	381	0
42114484	115	381	0
42114485	142	383	0
42114486	160	396	0
42114487	171	379	0
42114488	193	372	0
42114489	181	395	0
42114490	201	394	0
42114491	219	384	0
42114492	215	354	0
42114493	122	402	0
42114494	94	404	0
42114495	75	410	0
42114496	92	427	0
42114497	115	422	0
42114498	143	417	0
42114499	167	416	0
42114500	192	415	0
42114501	198	441	0
42114502	179	429	0
42114503	157	434	0
42114504	175	447	0
42114505	154	458	0
42114506	177	467	0
42114507	137	445	0
42114508	115	445	0
42114509	119	465	0
42114510	86	453	0
42114511	59	437	0
42114512	46	406	0
42114513	31	423	0
42114514	28	444	0
42114515	33	465	0
42114516	62	464	0
