id	x	y	tag
42123426	182	259	0
42123427	173	276	0
42123428	159	277	0
42123429	160	262	0
42123430	138	272	0
42123431	138	249	0
42123432	163	243	0
42123433	147	227	0
42123434	174	222	0
42123435	160	209	0
42123436	143	213	0
42123437	156	193	0
42123438	181	200	0
42123439	189	187	0
42123440	194	202	0
42123441	191	216	0
42123442	200	228	0
42123443	198	245	0
42123444	193	280	0
42123445	169	294	0
42123446	147	294	0
42123447	130	305	0
42123448	158	310	0
42123449	155	330	0
42123450	143	319	0
42123451	128	332	0
42123452	143	346	0
42123453	149	365	0
42123454	162	348	0
42123455	174	330	0
42123456	179	351	0
42123457	190	324	0
42123458	189	302	0
42123459	176	312	0
42123460	205	311	0
42123461	206	294	0
42123462	209	281	0
42123463	219	289	0
42123464	224	273	0
42123465	214	256	0
42123466	202	268	0
42123467	217	235	0
42123468	232	255	0
42123469	238	233	0
42123470	224	219	0
42123471	241	214	0
42123472	206	214	0
42123473	207	191	0
42123474	224	203	0
42123475	241	198	0
42123476	228	187	0
42123477	210	175	0
42123478	250	182	0
42123479	230	166	0
42123480	211	160	0
42123481	200	168	0
42123482	176	170	0
42123483	170	181	0
42123484	149	177	0
42123485	138	194	0
42123486	122	205	0
42123487	125	222	0
42123488	114	237	0
42123489	111	248	0
42123490	114	265	0
42123491	121	287	0
42123492	99	285	0
42123493	109	300	0
42123494	116	325	0
42123495	98	315	0
42123496	117	337	0
42123497	128	355	0
42123498	112	361	0
42123499	154	381	0
42123500	171	364	0
42123501	176	378	0
42123502	197	362	0
42123503	204	343	0
42123504	214	356	0
42123505	227	340	0
42123506	214	322	0
42123507	228	305	0
42123508	233	317	0
42123509	248	305	0
42123510	243	286	0
42123511	245	267	0
42123512	247	245	0
42123513	252	232	0
42123514	248	160	0
42123515	235	146	0
42123516	220	155	0
42123517	214	142	0
42123518	196	151	0
42123519	173	152	0
42123520	177	133	0
42123521	195	136	0
42123522	209	127	0
42123523	224	114	0
42123524	235	109	0
42123525	228	128	0
42123526	246	96	0
42123527	225	100	0
42123528	203	105	0
42123529	202	85	0
42123530	227	84	0
42123531	224	68	0
42123532	213	73	0
42123533	189	65	0
42123534	179	79	0
42123535	167	92	0
42123536	155	90	0
42123537	153	104	0
42123538	133	112	0
42123539	156	131	0
42123540	152	146	0
42123541	134	138	0
42123542	137	159	0
42123543	160	164	0
42123544	124	186	0
42123545	174	395	0
42123546	195	388	0
42123547	213	377	0
42123548	224	370	0
42123549	234	354	0
42123550	255	349	0
42123551	241	338	0
42123552	254	324	0
42123553	252	372	0
42123554	230	388	0
42123555	226	407	0
42123556	213	399	0
42123557	192	414	0
42123558	216	419	0
42123559	217	438	0
42123560	197	430	0
42123561	178	433	0
42123562	173	416	0
42123563	158	403	0
42123564	133	404	0
42123565	141	416	0
42123566	158	425	0
42123567	151	432	0
42123568	160	443	0
42123569	166	461	0
42123570	181	446	0
42123571	199	452	0
42123572	184	466	0
42123573	203	469	0
42123574	223	460	0
42123575	229	446	0
42123576	232	425	0
42123577	241	414	0
42123578	249	422	0
42123579	247	395	0
42123580	252	448	0
42123581	250	465	0
42123582	146	457	0
42123583	139	445	0
42123584	133	464	0
42123585	135	434	0
42123586	128	419	0
42123587	117	397	0
42123588	133	376	0
42123589	114	378	0
42123590	190	121	0
42123591	186	100	0
42123592	168	116	0
42123593	152	117	0
42123594	205	52	0
42123595	183	236	0
42123596	138	392	0
42123597	95	368	0
