id	x	y	tag
42137607	118	39	0
42137608	118	64	0
42137609	156	63	0
42137610	140	40	0
42137611	150	19	0
42137612	192	81	0
42137613	160	89	0
42137614	122	89	0
42137615	145	122	0
42137616	137	152	0
42137617	87	74	0
42137618	173	36	0
42137619	215	107	0
42137620	180	111	0
42137621	216	136	0
42137622	172	141	0
42137623	206	157	0
42137624	227	177	0
42137625	196	188	0
42137626	171	170	0
42137627	163	197	0
42137628	140	230	0
42137629	142	256	0
42137630	166	228	0
42137631	191	211	0
42137632	219	207	0
42137633	180	250	0
42137634	208	237	0
42137635	157	275	0
42137636	192	272	0
42137637	182	293	0
42137638	210	293	0
42137639	215	313	0
42137640	146	311	0
42137641	121	287	0
42137642	114	264	0
42137643	115	238	0
42137644	66	240	0
42137645	146	336	0
42137646	186	337	0
42137647	177	318	0
42137648	165	366	0
42137649	143	360	0
42137650	116	351	0
42137651	88	374	0
42137652	110	373	0
42137653	129	385	0
42137654	160	397	0
42137655	187	389	0
42137656	198	369	0
42137657	229	369	0
42137658	220	345	0
42137659	235	326	0
42137660	233	298	0
42137661	199	413	0
42137662	221	393	0
42137663	175	439	0
42137664	143	425	0
42137665	118	407	0
42137666	194	457	0
42137667	158	453	0
42137668	213	438	0
42137669	83	259	0
42137670	82	292	0
42137671	119	323	0
42137672	85	18	0
42137673	123	8	0
42141195	129	209	0
42141196	102	201	0
42141197	133	174	0
42141198	233	232	0
42141199	251	195	0
42141200	254	165	0
42141201	246	118	0
42141202	228	78	0
42141203	199	60	0
42141204	233	425	0
42141205	231	457	0
42141206	173	416	0
42141207	91	402	0
42141208	108	426	0
42141209	119	454	0
