id	x	y	tag
42141236	107	206	0
42141237	134	184	0
42141238	131	146	0
42141239	90	176	0
42141240	154	196	0
42141241	47	343	0
42141242	37	326	0
42141243	138	346	1
42141244	141	418	1
42141245	94	375	1
42141246	43	274	1
42141247	54	166	1
42141248	218	198	1
42141249	208	230	1
42141250	180	273	1
42141251	199	313	1
42141252	108	302	1
42141253	212	387	1
42141254	246	270	1
42141255	189	137	1
42141256	122	85	1
42141257	58	118	1
42141258	50	74	1
42141259	202	44	1
42141260	161	34	1
42141261	238	90	1
42141262	71	432	1
