id	x	y	tag
42111942	137	61	0
42111943	185	66	0
42111944	170	19	0
42111945	225	32	0
42111946	234	73	0
42111947	197	154	0
42111948	217	113	0
42111949	241	161	0
42111950	216	199	0
42111951	176	215	0
42111952	161	182	0
42111953	146	137	0
42111954	110	103	0
42111955	162	101	0
42111956	105	166	0
42111957	67	137	0
42111958	64	189	0
42111959	69	237	0
42111960	120	219	0
42111961	157	264	0
42111962	115	268	0
42111963	137	308	0
42111964	197	303	0
42111965	208	250	0
42111966	250	233	0
42111967	248	287	0
42111968	240	336	0
42111969	230	374	0
42111970	228	417	0
42111971	178	385	0
42111972	176	343	0
42111973	139	380	0
42111974	128	347	0
42111975	83	290	0
42111976	51	319	0
42111977	115	405	0
42111978	86	421	0
42111979	88	373	0
42111980	90	328	0
42111981	257	202	0
42111982	95	58	0
42111983	119	22	0
42111984	44	49	0
42111985	77	16	0
42113306	144	425	0
42113308	167	453	0
42113310	219	464	0
42113312	113	454	0
42113314	61	446	0
42113319	49	404	0
42113321	50	351	0
42113324	41	270	0
42113332	72	88	0
