id	x	y	tag
42125657	221	354	0
42125658	227	369	0
42125659	240	359	0
42125660	233	341	0
42125661	245	323	0
42125662	227	328	0
42125663	209	318	0
42125664	206	334	0
42125665	203	351	0
42125666	190	342	0
42125667	181	327	0
42125668	185	308	0
42125669	188	291	0
42125670	212	287	0
42125671	214	266	0
42125672	205	307	0
42125673	226	309	0
42125674	225	296	0
42125675	161	325	0
42125676	167	349	0
42125677	212	243	0
42125678	190	274	0
42125679	235	385	0
42125680	223	398	0
42125681	217	385	0
42125682	199	383	0
42125683	205	398	0
42125684	185	394	0
42125685	194	415	0
42125686	216	409	0
42125687	211	428	0
42125688	229	423	0
42125689	237	405	0
42125690	247	427	0
42125691	245	442	0
42125692	224	440	0
42125693	206	446	0
42125694	248	293	0
42125695	250	269	0
42125696	230	279	0
42125697	252	253	0
42125698	239	246	0
42125699	239	229	0
42125700	235	212	0
42125701	186	237	0
42125702	179	260	0
42125703	173	276	0
42125704	167	293	0
42125705	156	306	0
42125706	177	361	0
42125707	213	146	0
42125708	216	157	0
42125709	189	164	0
42125710	175	148	0
42125711	164	167	0
42125712	185	192	0
42125713	176	179	0
42125714	206	183	0
42125715	199	196	0
42125716	205	218	0
42125717	250	213	0
42125718	250	194	0
42125719	200	132	0
42125720	209	115	0
42125721	190	96	0
42125722	208	105	0
42125723	203	84	0
42125724	221	178	0
42125725	206	169	0
