id	x	y	tag
42110299	137	54	0
42110300	137	70	0
42110301	134	85	0
42110302	154	95	0
42110303	169	86	0
42110304	158	73	0
42110305	151	58	0
42110306	154	45	0
42110307	136	35	0
42110308	149	25	0
42110309	170	18	0
42110310	171	33	0
42110311	173	53	0
42110312	194	39	0
42110313	194	58	0
42110314	182	72	0
42110315	188	91	0
42110316	203	78	0
42110317	208	93	0
42110318	226	81	0
42110319	220	105	0
42110320	240	102	0
42110321	242	118	0
42110322	244	136	0
42110323	228	135	0
42110324	218	125	0
42110325	210	141	0
42110326	199	131	0
42110327	197	111	0
42110328	180	122	0
42110329	173	104	0
42110330	155	114	0
42110331	159	133	0
42110332	179	140	0
42110333	181	160	0
42110334	163	153	0
42110335	192	167	0
42110336	196	154	0
42110337	212	156	0
42110338	230	150	0
42110339	254	146	0
42110340	247	162	0
42110341	231	169	0
42110342	212	176	0
42110343	209	197	0
42110344	228	189	0
42110345	252	181	0
42110346	246	201	0
42110347	250	217	0
42110348	226	214	0
42110349	235	236	0
42110350	256	236	0
42110351	210	230	0
42110352	192	213	0
42110353	190	186	0
42110354	172	177	0
42110355	167	195	0
42110356	152	179	0
42110357	161	168	0
42110358	141	162	0
42110359	142	146	0
42110360	125	151	0
42110361	122	132	0
42110362	102	149	0
42110363	107	166	0
42110364	127	172	0
42110365	112	189	0
42110366	89	183	0
42110367	111	210	0
42110368	130	204	0
42110369	134	189	0
42110370	151	199	0
42110371	141	218	0
42110372	124	220	0
42110373	150	249	0
42110374	123	251	0
42110375	100	247	0
42110376	97	225	0
42110377	78	215	0
42110378	152	231	0
42110379	163	212	0
42110380	172	234	0
42110381	190	240	0
42110382	172	256	0
42110383	195	263	0
42110384	211	251	0
42110385	216	271	0
42110386	228	256	0
42110387	234	268	0
42110388	245	252	0
42110389	251	276	0
42110390	243	299	0
42110391	232	282	0
42110392	213	291	0
42110393	226	313	0
42110394	229	332	0
42110395	244	321	0
42110396	246	342	0
42110397	246	361	0
42110398	225	348	0
42110399	218	365	0
42110400	236	381	0
42110401	249	397	0
42110402	232	415	0
42110403	227	396	0
42110404	210	383	0
42110405	194	368	0
42110406	204	348	0
42110407	208	329	0
42110408	199	310	0
42110409	186	330	0
42110410	176	312	0
42110411	189	293	0
42110412	169	294	0
42110413	177	279	0
42110414	198	278	0
42110415	157	267	0
42110416	154	285	0
42110417	133	269	0
42110418	131	291	0
42110419	113	265	0
42110420	107	302	0
42110421	95	323	0
42110422	82	304	0
42110423	79	280	0
42110424	94	270	0
42110425	80	258	0
42110426	79	236	0
42110427	140	320	0
42110428	129	309	0
42110429	153	306	0
42110430	160	326	0
42110431	164	346	0
42110432	181	353	0
42110433	167	372	0
42110434	180	386	0
42110435	189	404	0
42110436	207	417	0
42110437	172	406	0
42110438	182	418	0
42110439	160	418	0
42110440	144	415	0
42110441	141	394	0
42110442	159	401	0
42110443	154	385	0
42110444	143	363	0
42110445	145	341	0
42110446	127	352	0
42110447	117	365	0
42110448	131	378	0
42110449	121	396	0
42110450	109	383	0
42110451	107	405	0
42110452	124	413	0
42110453	94	361	0
42110454	105	345	0
42110455	87	340	0
42110456	94	96	0
42110457	80	88	0
42110458	113	89	0
42110459	133	100	0
42110460	217	60	0
42110461	227	42	0
42110462	215	24	0
42110463	240	26	0
42110464	247	43	0
42110465	252	81	0
42110466	238	61	0
42110467	88	395	0
42110468	121	326	0
