id	x	y	tag
42093769	179	273	0
42093770	164	252	0
42093771	198	274	0
42093772	190	254	0
42093773	180	233	0
42093774	201	235	0
42093775	209	257	0
42093776	224	237	0
42093777	216	219	0
42093778	193	214	0
42093779	225	206	0
42093780	215	187	0
42093781	237	189	0
42093782	209	165	0
42093783	198	143	0
42093784	187	129	0
42093785	208	118	0
42093786	191	111	0
42093787	181	99	0
42093788	197	96	0
42093789	184	84	0
42093790	165	96	0
42093791	166	114	0
42093792	153	215	0
42093793	174	217	0
42093794	166	198	0
42093795	160	228	0
42093796	143	246	0
42093797	132	235	0
42093798	153	288	0
42093799	175	293	0
42093800	194	291	0
42093801	216	280	0
42093802	235	262	0
42093803	242	284	0
42093804	228	303	0
42093805	240	319	0
42093806	236	342	0
42093807	219	323	0
42093808	202	326	0
42093809	184	313	0
42093810	208	301	0
42093811	212	343	0
42093812	199	360	0
42093813	221	361	0
42093814	228	377	0
42093815	246	383	0
42093816	246	407	0
42093817	243	436	0
42093818	233	420	0
42093819	210	424	0
42093820	195	414	0
42093821	180	398	0
42093822	180	420	0
42093823	162	409	0
42093824	185	340	0
42093825	170	326	0
42093826	161	306	0
42093827	150	320	0
42093828	153	342	0
42093829	147	359	0
42093830	134	345	0
42093831	118	332	0
42093832	135	328	0
42093833	138	306	0
42093834	176	436	0
42093835	191	434	0
42093836	207	444	0
42093837	166	466	0
42093838	167	450	0
42093839	160	435	0
42093840	149	450	0
42093841	132	437	0
42093842	144	421	0
42093843	120	430	0
42093844	141	402	0
42093845	145	387	0
42093846	164	369	0
42093847	185	375	0
42093848	207	376	0
42093849	131	385	0
42093850	114	369	0
42093851	102	262	0
42093852	143	196	0
42093853	132	213	0
42093854	121	196	0
42093855	134	180	0
42093856	138	161	0
42093857	155	180	0
42093858	229	127	0
42093859	226	113	0
42093860	220	98	0
42093861	215	86	0
42093862	196	74	0
42093863	217	59	0
42093864	158	58	0
42093865	183	63	0
42093866	147	81	0
42093867	197	182	0
42093868	189	163	0
42093869	221	158	0
42093870	241	158	0
42093871	245	242	0
42093872	247	206	0
42093873	234	224	0
42093874	241	362	0
42093875	202	396	0
42093876	156	272	0
42093877	133	117	0
42093878	112	109	0
42093879	118	133	0
42105201	172	181	0
42105202	168	136	0
42105203	152	146	0
42105204	150	125	0
42105205	168	349	0
42105206	148	374	0
42105207	160	391	0
42105208	224	396	0
42105209	183	201	0
42105210	206	203	0
42105211	230	146	0
42105212	214	142	0
42105213	177	147	0
42105214	167	166	0
42105215	154	162	0
42105216	188	455	0
42105217	229	453	0
42105218	224	434	0
42105219	248	122	0
42105220	240	102	0
42105221	235	85	0
42105222	239	66	0
42105223	192	54	0
42105224	162	79	0
42105225	124	256	0
42105226	132	283	0
42105227	115	309	0
42105228	131	363	0
42105229	114	351	0
42105230	183	359	0
