id	x	y	tag
42122401	138	274	0
42122402	143	238	0
42122403	172	271	0
42122404	206	264	0
42122405	185	240	0
42122406	200	206	0
42122407	210	171	0
42122408	165	208	0
42122409	179	178	0
42122410	222	232	0
42122411	231	196	0
42122412	205	289	0
42122413	215	308	0
42122414	176	310	0
42122415	141	308	0
42122416	132	335	0
42122417	156	355	0
42122418	141	384	0
42122419	122	358	0
42122420	109	393	0
42122421	160	417	0
42122422	178	392	0
42122423	193	336	0
42122424	230	328	0
42122425	227	383	0
42122426	205	402	0
42122427	248	358	0
42122428	257	434	0
42122429	248	407	0
42122430	224	429	0
42122431	230	462	0
42122432	196	458	0
42122433	190	428	0
42122434	166	460	0
42122435	125	421	0
42122436	124	456	0
42122437	84	448	0
42122438	88	410	0
42122439	73	373	0
42122440	95	332	0
42122441	97	294	0
42122442	113	256	0
42122443	103	236	0
42122444	131	209	0
42122445	136	181	0
42122446	162	136	0
42122447	193	146	0
42122448	234	147	0
42122449	212	125	0
42122450	131	143	0
42122451	105	169	0
42122452	106	194	0
42122453	69	222	0
42122454	78	258	0
42122455	44	265	0
42122456	40	224	0
42122457	72	186	0
42122458	59	150	0
42122459	95	141	0
42122460	115	112	0
42122461	73	118	0
42122462	42	123	0
42122463	72	83	0
42122464	79	48	0
42122465	104	78	0
42122466	145	104	0
42122467	187	89	0
42122468	142	64	0
42122469	143	28	0
42122470	114	48	0
42122471	96	24	0
42122472	46	33	0
42122473	172	23	0
42122474	190	59	0
42122475	226	17	0
42122476	236	57	0
42122477	253	82	0
42122478	217	84	0
42122479	239	106	0
42122480	181	116	0
42122481	63	323	0
42122482	33	380	0
42122483	25	348	0
42122484	43	458	0
42122485	203	354	1
42122486	76	386	1
