id	x	y	tag
42103193	112	50	0
42103194	91	72	0
42103195	69	54	0
42103196	89	24	0
42103197	56	20	0
42103198	33	45	0
42103199	35	73	0
42103200	29	109	0
42103201	29	136	0
42103202	64	148	0
42103203	64	120	0
42103204	66	90	0
42103205	95	99	0
42103206	120	81	0
42103207	126	114	0
42103208	100	132	0
42103209	96	158	0
42103210	127	151	0
42103211	114	182	0
42103212	110	211	0
42103213	77	209	0
42103214	73	178	0
42103215	36	207	0
42103216	29	169	0
42103217	23	237	0
42103218	54	240	0
42103219	90	237	0
42103220	131	239	0
42103221	161	235	0
42103222	142	211	0
42103223	171	205	0
42103224	143	184	0
42103225	176	176	0
42103226	153	153	0
42103227	157	122	0
42103228	153	95	0
42103229	144	60	0
42103230	177	78	0
42103231	192	108	0
42103232	188	139	0
42103233	209	165	0
42103234	199	195	0
42103235	226	192	0
42103236	235	222	0
42103237	218	242	0
42103238	193	225	0
42103239	186	259	0
42103240	223	269	0
42103241	203	293	0
42103242	179	282	0
42103243	150	299	0
42103244	144	267	0
42103245	121	292	0
42103246	109	269	0
42103247	86	291	0
42103248	69	266	0
42103249	46	290	0
42103250	29	264	0
42103251	58	317	0
42103252	22	324	0
42103253	46	350	0
42103254	85	332	0
42103255	114	319	0
42103256	116	351	0
42103257	157	336	0
42103258	182	347	0
42103259	202	319	0
42103260	180	313	0
42103261	194	377	0
42103262	214	398	0
42103263	217	352	0
42103264	182	398	0
42103265	164	370	0
42103266	130	372	0
42103267	142	397	0
42103268	157	426	0
42103269	125	420	0
42103270	106	395	0
42103271	82	368	0
42103272	72	399	0
42103273	90	419	0
42103274	99	442	0
42103275	55	434	0
42103276	40	379	0
42103277	28	406	0
42103278	30	464	0
42103279	65	463	0
42103280	166	458	0
42103281	198	432	0
42103282	232	376	0
42103283	221	136	0
42103284	229	104	0
42103285	208	77	0
42103286	178	48	0
42103287	244	73	0
42103288	24	434	0
42106248	139	449	0
42106249	113	469	0
